matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116950101,812,833,1,2,0,0,0,0,13,67,9,3,3,3,13,17,4,100,5,12,17,1,16,10,4,2,0,1,1,0,1,0,10,3,16,6,0,48,0,67,5,0.0,23.0,91.18942731277534,69.56521739130434,65.0,4.565217391304344
116950101,812,833,2,1,0,0,0,0,16,88,6,2,2,1,18,25,6,83,3,17,22,1,21,14,5,2,1,3,0,100,3,0,9,2,21,3,2,53,0,100,2,1.0,24.0,95.04950495049505,87.5,55.00000000000001,32.49999999999999
116950101,812,833,3,1,0,0,0,0,13,86,7,2,2,7,15,19,5,60,5,14,17,1,16,12,3,1,3,2,0,100,3,2,10,4,16,5,2,46,0,50,2,1.0,21.0,84.18708240534521,76.19047619047619,60.0,16.19047619047619
116950101,812,833,4,1,1,0,0,0,14,87,5,0,0,3,19,19,2,100,5,18,19,1,18,13,2,3,3,1,1,0,3,0,8,0,18,6,1,50,0,43,2,0.0,25.0,99.11894273127754,72.0,52.38095238095239,19.619047619047613
116950101,833,812,1,1,0,0,0,0,13,71,8,1,1,1,13,20,1,100,7,13,13,0,13,10,1,2,1,0,0,0,1,3,9,5,13,7,0,52,0,40,3,0.0,20.0,79.29515418502203,65.0,69.56521739130434,-4.565217391304344
116950101,833,812,2,1,1,0,0,0,14,63,11,0,0,1,11,14,1,0,7,10,12,1,11,10,0,1,3,1,1,0,0,1,11,1,11,8,0,47,0,50,2,0.0,20.0,79.20792079207921,55.00000000000001,87.5,-32.49999999999999
116950101,833,812,3,1,1,0,0,0,12,60,9,0,0,1,11,12,3,100,6,9,14,2,12,9,3,0,2,3,1,50,3,0,12,1,12,7,1,54,0,0,2,1.0,20.0,80.17817371937639,60.0,76.19047619047619,-16.19047619047619
116950101,833,812,4,2,2,0,0,0,13,43,7,0,0,2,11,14,4,75,8,9,13,2,11,6,3,2,1,3,1,50,0,1,7,0,11,9,2,50,0,100,7,1.0,21.0,83.25991189427313,52.38095238095239,72.0,-19.619047619047613
