matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
116950101,812,833,80010,0,0,0,0,0,0,0,7,2,2,3,0,0,4,0,0,0,0,0,0,0,1,45.416666666666664,0,1,0,8,0,0,0,3,1,0,0,1.3211009174311927,0.0,10.568807339449542,3.963302752293578,0.0,0.0,5.284403669724771,0.0,0.0,0.0,2.6422018348623855,0.0,0.0,0.0,1.3211009174311927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6422018348623855,0.0,0.0,9.24770642201835,3.963302752293578,60.0,0.0,0.0,0.0,0.0,1.3211009174311927,20.0,26.422018348623855
116950101,812,833,80530,0,0,0,0,0,1,0,2,1,1,0,0,0,3,0,1,0,0,0,0,1,1,30.1,0,2,0,4,2,0,1,2,1,0,0,1.9933554817275747,0.0,7.973421926910299,0.0,1.9933554817275747,1.9933554817275747,5.980066445182724,0.0,0.0,0.0,1.9933554817275747,0.0,0.0,1.9933554817275747,3.9867109634551494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9933554817275747,1.9933554817275747,0.0,3.9867109634551494,3.9867109634551494,60.0,0.0,0.0,3.9867109634551494,0.0,1.9933554817275747,11.0,21.92691029900332
116950101,812,833,80535,0,0,0,0,0,0,0,3,1,1,0,9,13,2,0,2,8,0,0,0,0,1,39.6,0,2,0,5,1,0,2,3,0,0,1,0.0,0.0,7.575757575757576,0.0,3.0303030303030303,0.0,3.0303030303030303,0.0,0.0,0.0,1.5151515151515151,12.121212121212121,0.0,0.0,3.0303030303030303,19.696969696969695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515151,3.0303030303030303,0.0,4.545454545454545,4.545454545454545,60.0,13.636363636363637,1.5151515151515151,1.5151515151515151,0.0,1.5151515151515151,14.0,21.21212121212121
116950101,812,833,80569,0,1,0,0,0,0,0,1,1,1,2,13,16,1,0,2,13,0,0,0,1,0,33.1,0,1,0,2,0,0,2,3,0,0,1,0.0,0.0,3.6253776435045317,3.6253776435045317,3.6253776435045317,1.8126888217522659,1.8126888217522659,0.0,0.0,0.0,1.8126888217522659,23.564954682779458,0.0,0.0,1.8126888217522659,29.003021148036254,0.0,0.0,1.8126888217522659,0.0,0.0,0.0,0.0,1.8126888217522659,3.6253776435045317,0.0,1.8126888217522659,5.438066465256798,60.0,23.564954682779458,1.8126888217522659,0.0,0.0,0.0,14.0,25.377643504531722
116950101,812,833,80814,1,0,0,0,0,1,0,4,1,1,5,0,0,4,0,1,0,0,0,0,0,2,45.25,0,2,0,6,2,0,1,3,1,0,1,1.3259668508287292,0.0,7.955801104972375,6.629834254143646,1.3259668508287292,0.0,5.303867403314917,0.0,0.0,0.0,1.3259668508287292,0.0,0.0,1.3259668508287292,2.6519337016574585,0.0,0.0,0.0,0.0,0.0,0.0,1.3259668508287292,0.0,1.3259668508287292,1.3259668508287292,0.0,5.303867403314917,3.9779005524861875,60.0,0.0,1.3259668508287292,2.6519337016574585,0.0,2.6519337016574585,17.0,22.541436464088395
116950101,812,833,999128,0,0,0,0,0,17,0,2,1,1,0,8,10,1,0,4,7,19,0,19,3,0,42.6,0,0,0,2,2,19,4,3,1,0,1,1.408450704225352,0.0,2.816901408450704,0.0,5.633802816901408,4.225352112676056,1.408450704225352,26.76056338028169,0.0,0.0,1.408450704225352,9.859154929577464,0.0,23.943661971830984,0.0,14.08450704225352,26.76056338028169,0.0,0.0,0.0,0.0,0.0,0.0,1.408450704225352,5.633802816901408,26.76056338028169,2.816901408450704,4.225352112676056,60.0,11.267605633802816,1.408450704225352,2.816901408450704,0.0,0.0,17.0,23.943661971830984
116950101,812,833,1001846,2,0,0,0,0,21,0,1,0,0,0,22,27,1,0,3,21,0,0,0,0,1,50.55,0,0,2,1,1,0,3,4,0,0,3,0.0,0.0,1.1869436201780417,0.0,3.560830860534125,0.0,1.1869436201780417,0.0,0.0,0.0,0.0,24.925816023738875,0.0,24.925816023738875,0.0,32.047477744807125,0.0,2.3738872403560833,0.0,0.0,0.0,2.3738872403560833,0.0,0.0,3.560830860534125,0.0,1.1869436201780417,4.747774480712167,60.0,26.112759643916917,3.560830860534125,1.1869436201780417,0.0,1.1869436201780417,22.0,26.112759643916917
116950101,812,833,1006558,1,0,0,0,0,6,0,2,0,0,0,0,1,0,0,2,0,15,1,14,1,0,24.966666666666665,1,0,0,2,0,14,3,2,0,0,2,0.0,0.0,4.806408544726302,0.0,4.806408544726302,2.403204272363151,0.0,33.64485981308411,2.403204272363151,0.0,0.0,0.0,0.0,14.419225634178904,0.0,2.403204272363151,33.64485981308411,0.0,0.0,0.0,0.0,2.403204272363151,2.403204272363151,0.0,7.209612817089452,36.048064085447265,4.806408544726302,4.806408544726302,59.99999999999999,0.0,4.806408544726302,0.0,0.0,0.0,5.0,12.016021361815755
116950101,812,833,1006559,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30.283333333333335,0,1,0,3,1,0,0,2,0,0,0,0.0,0.0,5.943863511282333,3.9625756741882223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9625756741882223,1.9812878370941112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9625756741882223,3.9625756741882223,60.0,0.0,0.0,1.9812878370941112,0.0,0.0,13.0,25.756741882223444
116950101,812,833,1013782,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,1,5,40,3,37,0,0,45.25,1,0,0,1,0,37,2,3,1,0,1,1.3259668508287292,0.0,1.3259668508287292,0.0,1.3259668508287292,0.0,0.0,49.06077348066298,3.9779005524861875,0.0,0.0,6.629834254143646,0.0,0.0,0.0,6.629834254143646,49.06077348066298,0.0,0.0,0.0,0.0,0.0,1.3259668508287292,0.0,2.6519337016574585,53.03867403314917,1.3259668508287292,3.9779005524861875,60.0,6.629834254143646,1.3259668508287292,0.0,0.0,0.0,21.0,27.845303867403313
