matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95640105,805,3,9,0,0,0,47,65,3,7,69,6,28,54,10,44,33,3,0,3,0,16,2,1,81,8,5,48,0,23,75,73.15090761311298,58.666666666666664,72.28915662650603,-13.622489959839363
95640105,807,4,7,0,0,1,46,40,2,12,82,8,32,74,14,60,40,6,0,6,0,15,8,1,55,6,10,52,0,17,83,80.95367109184502,72.28915662650603,58.666666666666664,13.622489959839363
