matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80281403,803,80026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80281403,803,80030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80281403,803,80032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80281403,803,80052,2,1,0,0,0,0,1,0,0,2,1,1,32,4,28,1,0,5,1,0,6,1,1,0,4,60.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,5.0,0.0,1.0,28.0,1.0,0.0,0.0,4.0,1.0,1.0,32.0,-2.0,-2.0
80281403,803,80058,2,1,0,0,0,13,4,0,1,8,0,1,15,5,10,0,0,1,0,0,5,3,0,0,5,60.0,8.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,2.0,1.0,5.0,4.0,0.0,13.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,-2.0,-2.0
80281403,803,80098,0,0,0,0,0,5,11,4,3,0,7,0,0,0,0,2,0,1,0,0,12,0,4,0,1,60.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,1.0,0.0,7.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,0.0,-2.0,-2.0
80281403,803,80099,0,0,0,0,0,0,13,7,6,0,9,0,0,0,0,2,0,2,0,0,15,1,7,0,1,60.0,0.0,0.0,0.0,6.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,9.0,0.0,7.0,7.0,0.0,1.0,0.0,2.0,0.0,-2.0,-2.0
80281403,803,80109,1,1,0,0,0,5,4,0,2,1,1,1,0,0,0,0,0,1,0,2,5,2,0,0,4,60.0,1.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.0,-2.0
80281403,803,80154,0,4,0,0,0,0,6,0,1,20,1,8,0,0,0,1,0,3,0,1,9,1,0,0,6,60.0,20.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,0.0,8.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,-2.0,-2.0
80281403,803,80170,1,1,0,0,0,14,6,0,1,17,2,6,0,0,0,1,0,4,0,1,10,0,0,0,6,60.0,17.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,6.0,0.0,6.0,0.0,14.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,-2.0,-2.0
