matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
113150103,811,813,1,1.0,0.0,0.0,0.0,0.0,12.0,75.0,12.0,1.0,1.0,3.0,33.0,13.0,17.0,2.0,100.0,5.0,12.0,15.0,1.0,14.0,9.0,2.0,3.0,1.0,1.0,0.0,94.0,3.0,0.0,17.0,15.0,5.0,14.0,5.0,20.0,0.0,55.0,0.0,43.0,0.0,80.0,70.0,61.111111111111114,8.888888888888886
113150103,811,813,2,0.0,2.0,0.0,0.0,1.0,12.0,73.0,8.0,1.0,1.0,1.0,49.0,18.0,23.0,3.0,67.0,3.0,13.0,20.0,5.0,15.0,11.0,2.0,2.0,0.0,2.0,20.0,78.5,2.0,0.0,23.0,10.0,1.0,15.0,5.0,24.0,1.0,54.0,0.0,29.0,1.0,96.0,62.5,68.42105263157895,-5.921052631578945
113150103,811,813,3,2.0,0.0,0.0,0.0,0.0,10.0,50.0,10.0,0.0,0.0,3.0,37.0,14.0,19.0,2.0,100.0,4.0,10.0,15.0,4.0,11.0,6.0,2.0,3.0,1.0,2.0,25.0,65.5,2.0,1.0,19.0,12.0,3.0,11.0,6.0,20.0,1.0,47.0,0.0,43.0,1.0,80.0,55.00000000000001,66.66666666666666,-11.66666666666665
113150103,811,813,4,1.0,0.0,0.0,0.0,0.0,13.0,64.0,10.0,1.0,1.0,2.0,27.0,10.0,13.0,3.0,0.0,7.0,6.0,13.0,4.0,9.0,9.0,0.0,0.0,4.0,1.0,50.0,38.0,1.0,1.0,13.0,11.0,4.0,9.0,9.0,20.0,3.0,35.0,0.0,0.0,2.0,80.0,45.0,73.91304347826086,-28.91304347826086
113150103,813,811,1,1.0,1.0,0.0,0.0,0.0,13.0,54.0,11.0,0.0,0.0,5.0,30.0,11.0,16.0,1.0,100.0,7.0,10.0,12.0,1.0,11.0,7.0,1.0,3.0,1.0,1.0,100.0,56.5,2.0,1.0,16.0,13.0,3.0,11.0,7.0,18.0,1.0,45.0,0.0,60.0,1.0,72.0,61.111111111111114,70.0,-8.888888888888886
113150103,813,811,2,1.0,0.0,0.0,0.0,0.0,12.0,79.0,7.0,0.0,0.0,4.0,31.0,12.0,15.0,2.0,50.0,4.0,11.0,14.0,1.0,13.0,11.0,1.0,1.0,2.0,0.0,0.0,62.0,1.0,0.0,15.0,8.0,1.0,13.0,5.0,19.0,2.0,46.0,0.0,20.0,0.0,76.0,68.42105263157895,62.5,5.921052631578945
113150103,813,811,3,2.0,0.0,0.0,0.0,1.0,11.0,77.0,7.0,1.0,1.0,2.0,36.0,14.0,16.0,3.0,33.0,5.0,13.0,15.0,1.0,14.0,10.0,1.0,3.0,2.0,1.0,0.0,72.5,2.0,0.0,16.0,9.0,2.0,14.0,6.0,21.0,1.0,53.0,0.0,60.0,0.0,84.0,66.66666666666666,55.00000000000001,11.66666666666665
113150103,813,811,4,0.0,1.0,0.0,0.0,1.0,12.0,77.0,10.0,1.0,1.0,3.0,41.0,18.0,22.0,7.0,71.0,4.0,16.0,19.0,2.0,17.0,10.0,5.0,2.0,1.0,4.0,50.0,146.5,0.0,0.0,22.0,10.0,4.0,17.0,5.0,23.0,3.0,65.0,0.0,40.0,1.0,92.0,73.91304347826086,45.0,28.91304347826086
