matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630905,801,808,80001,1,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0
95630905,801,808,80001,2,0,0,0,0,0,3,1,0,0,10,0,2,0,0,0,0,15,0,1,0,0,2,0,1,0,0,0
95630905,801,808,80001,3,0,0,0,0,0,2,1,0,0,10,0,1,0,0,0,0,15,0,1,0,0,2,1,1,0,0,0
95630905,801,808,80001,4,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
95630905,801,808,80045,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,4,1,1,0,0,0
95630905,801,808,80045,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0
95630905,801,808,80045,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,15,0,2,0,0,3,0,1,0,0,0
95630905,801,808,80045,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95630905,801,808,80067,1,0,0,0,0,0,3,1,0,0,3,0,0,6,2,4,0,15,0,0,0,0,1,0,1,0,0,0
95630905,801,808,80067,2,0,0,0,0,0,5,2,0,2,4,0,1,2,1,1,0,15,0,2,0,0,4,0,1,0,0,1
95630905,801,808,80067,3,0,0,0,0,0,7,0,0,0,5,0,3,7,3,4,0,15,0,0,1,0,0,0,1,1,0,0
95630905,801,808,80067,4,0,0,0,0,0,5,1,0,0,3,0,1,6,0,6,0,15,0,1,0,0,2,0,1,0,0,1
95630905,801,808,80180,1,0,0,0,0,0,4,4,0,4,0,1,0,0,0,0,1,15,0,1,0,0,5,0,1,0,0,0
95630905,801,808,80180,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,15,0,3,0,0,7,0,1,0,0,0
95630905,801,808,80180,3,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,15,0,4,0,0,8,0,1,0,0,0
