matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240203,801,3.0,5.0,0.0,0.0,0.0,44.0,59.0,41.0,4.0,4.0,17.0,138.0,47.0,65.0,10.0,60.0,31.0,39.0,52.0,9.0,43.0,32.0,6.0,5.0,4.0,5.0,0.0,22.0,220.5,18.0,4.0,65.0,59.0,10.0,36.0,88.0,3.0,45.0,0.0,20.0,2.0,86.93743139407245,48.86363636363637,68.53932584269663,-19.67568947906026
107240203,806,2.0,7.0,0.0,0.0,0.0,48.0,72.0,42.0,8.0,8.0,17.0,169.0,56.0,85.0,15.0,67.0,24.0,52.0,65.0,4.0,61.0,38.0,10.0,13.0,4.0,4.0,0.0,50.0,416.0,17.0,0.0,85.0,59.0,12.0,25.0,89.0,6.0,55.0,0.0,36.0,2.0,87.92535675082327,68.53932584269663,48.86363636363637,19.67568947906026
