matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
96440103,811,813,1,2,0,0,0,0,11,6,0,7,19,2,9,17,2,15,6,3,6,2,3,1,0,9,2,1,54,0,7,23,90.19607843137254,65.21739130434783,42.857142857142854,22.360248447204974
96440103,811,813,2,1,2,0,0,0,11,19,3,5,14,3,12,14,1,13,7,3,1,0,5,1,0,24,2,4,46,0,7,20,78.17589576547232,65.0,54.54545454545454,10.45454545454546
96440103,811,813,3,0,1,0,0,0,11,21,0,4,10,1,4,9,1,8,7,0,1,1,7,0,0,28,2,0,40,0,7,16,63.85809312638581,50.0,78.94736842105263,-28.94736842105263
96440103,811,813,4,1,0,0,0,0,11,12,0,0,10,1,6,13,2,11,8,0,3,1,6,0,0,18,0,0,49,0,6,19,75.66371681415929,57.89473684210527,73.68421052631578,-15.789473684210513
96440103,813,811,1,2,1,0,0,0,10,15,0,3,13,0,7,13,4,9,5,1,3,0,1,1,0,18,2,1,46,0,9,21,82.35294117647058,42.857142857142854,65.21739130434783,-22.360248447204974
96440103,813,811,2,1,1,0,0,0,10,7,0,4,18,0,6,17,5,12,7,0,3,0,3,2,0,10,3,2,54,0,7,22,85.99348534201954,54.54545454545454,65.0,-10.45454545454546
96440103,813,811,3,0,1,0,0,0,11,9,0,4,17,0,7,20,5,15,11,1,3,0,5,4,0,14,3,4,60,0,3,19,75.83148558758315,78.94736842105263,50.0,28.94736842105263
96440103,813,811,4,0,0,0,0,1,12,11,1,5,14,1,9,18,4,14,11,1,2,0,2,2,0,13,1,3,51,0,3,19,75.66371681415929,73.68421052631578,57.89473684210527,15.789473684210513
