matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
109850101,811,813,1,1.0,3.0,0.0,0.0,0.0,12.0,54.0,16.0,0.0,0.0,4.0,29.0,12.0,16.0,1.0,100.0,6.0,11.0,12.0,1.0,11.0,7.0,1.0,3.0,1.0,0.0,0.0,28.5,4.0,1.0,16.0,20.0,1.0,7.0,19.0,1.0,43.0,0.0,50.0,0.0,76.0,57.89473684210527,65.0,-7.105263157894733
109850101,811,813,2,0.0,0.0,0.0,0.0,1.0,12.0,77.0,15.0,1.0,1.0,7.0,37.0,13.0,19.0,5.0,60.0,5.0,12.0,15.0,1.0,14.0,10.0,3.0,1.0,2.0,3.0,100.0,110.0,0.0,0.0,19.0,15.0,2.0,5.0,19.0,2.0,41.0,0.0,17.0,1.0,76.08453837597331,73.68421052631578,61.904761904761905,11.779448621553875
109850101,811,813,3,0.0,1.0,0.0,0.0,0.0,13.0,88.0,9.0,2.0,2.0,4.0,43.0,18.0,19.0,2.0,100.0,3.0,16.0,21.0,2.0,19.0,15.0,2.0,2.0,1.0,0.0,100.0,114.5,2.0,0.0,19.0,11.0,3.0,3.0,22.0,2.0,57.0,0.0,33.0,2.0,88.0,86.36363636363636,72.22222222222221,14.141414141414145
109850101,811,813,4,0.0,2.0,0.0,0.0,1.0,10.0,64.0,11.0,0.0,0.0,0.0,24.0,7.0,11.0,1.0,0.0,8.0,6.0,9.0,1.0,8.0,7.0,0.0,1.0,2.0,1.0,0.0,-4.0,5.0,2.0,11.0,16.0,1.0,8.0,17.0,0.0,44.0,0.0,17.0,0.0,68.0,47.05882352941176,66.66666666666666,-19.607843137254896
109850101,813,811,1,1.0,1.0,0.0,0.0,0.0,11.0,67.0,9.0,0.0,0.0,0.0,37.0,12.0,17.0,2.0,50.0,5.0,11.0,14.0,1.0,13.0,8.0,1.0,4.0,0.0,1.0,0.0,40.0,1.0,1.0,17.0,10.0,2.0,6.0,20.0,1.0,57.0,0.0,57.0,0.0,80.0,65.0,57.89473684210527,7.105263157894733
109850101,813,811,2,0.0,1.0,0.0,0.0,0.0,13.0,71.0,4.0,0.0,0.0,3.0,40.0,15.0,20.0,2.0,50.0,5.0,13.0,15.0,2.0,13.0,10.0,1.0,2.0,3.0,2.0,0.0,63.5,2.0,0.0,20.0,6.0,1.0,6.0,21.0,0.0,59.0,0.0,29.0,0.0,84.09343715239156,61.904761904761905,73.68421052631578,-11.779448621553875
109850101,813,811,3,0.0,1.0,0.0,0.0,0.0,14.0,75.0,11.0,0.0,0.0,3.0,31.0,11.0,15.0,1.0,0.0,5.0,11.0,13.0,0.0,13.0,12.0,0.0,1.0,0.0,1.0,0.0,67.0,3.0,0.0,15.0,14.0,1.0,5.0,18.0,0.0,43.0,0.0,14.0,0.0,72.0,72.22222222222221,86.36363636363636,-14.141414141414145
109850101,813,811,4,0.0,3.0,0.0,0.0,0.0,10.0,58.0,9.0,0.0,0.0,2.0,36.0,15.0,18.0,2.0,100.0,5.0,14.0,15.0,1.0,14.0,7.0,2.0,5.0,1.0,2.0,0.0,48.0,1.0,0.0,18.0,10.0,0.0,6.0,21.0,0.0,56.0,0.0,71.0,0.0,84.0,66.66666666666666,47.05882352941176,19.607843137254896
