matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
109850101,811,813,1.0,6.0,0.0,0.0,2.0,47.0,72.0,51.0,3.0,3.0,15.0,133.0,50.0,65.0,9.0,67.0,22.0,45.0,57.0,5.0,52.0,39.0,6.0,7.0,6.0,4.0,0.0,60.0,249.0,11.0,3.0,65.0,62.0,7.0,23.0,77.0,5.0,46.0,0.0,30.0,3.0,77.02139483189775,67.53246753246754,66.25,1.2824675324675354
109850101,813,811,1.0,6.0,0.0,0.0,0.0,48.0,69.0,33.0,0.0,0.0,8.0,144.0,53.0,70.0,7.0,57.0,20.0,49.0,57.0,4.0,53.0,37.0,4.0,12.0,4.0,6.0,0.0,0.0,218.5,7.0,1.0,70.0,40.0,4.0,23.0,80.0,1.0,54.0,0.0,52.0,0.0,80.02222839677688,66.25,67.53246753246754,-1.2824675324675354
