matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
109850101,80113,Caitlin,Bassett,C.Bassett,"Bassett, C",811
109850101,993463,Gretel,Tippett,G.Tippett,"Tippett, G",811
109850101,994224,Liz,Watson,L.Watson,"Watson, L",811
109850101,80574,Paige,Hadley,P.Hadley,"Hadley, P",811
109850101,80299,Ash,Brazill,A.Brazill,"Brazill, A",811
109850101,80577,Jo,Weston,J.Weston,"Weston, J",811
109850101,998404,Sarah,Klau,S.Klau,"Klau, S",811
109850101,80343,Courtney,Bruce,C.Bruce,"Bruce, C",811
109850101,80293,Tegan,Philip,T.Philip,"Philip, T",811
109850101,80701,Jamie-Lee,Price,J.Price,"Price, J",811
109850101,80296,Laura,Scherian,L.Scherian,"Scherian, L",811
109850101,80052,Caitlin,Thwaites,C.Thwaites,"Thwaites, C",811
109850101,80100,Maria,Folau,M.Folau,"Folau, M",813
109850101,80444,Ameliaranne,Ekenasio,A.Ekenasio,"(3) Ekenasio, A",813
109850101,80424,Shannon,Saunders,S.Saunders,"(10) Saunders, S",813
109850101,80105,Laura,Langman,L.Langman,"Langman, L",813
109850101,80099,Katrina,Rore,K.Rore,"Rore, K",813
109850101,80582,Phoenix,Karaka,P.Karaka,"(5) Karaka, P",813
109850101,80225,Jane,Watson,J.Watson,"(12) Watson, J",813
109850101,998411,Karin,Burger,K.Burger,"(1) Burger, K",813
109850101,80198,Bailey,Mes,B.Mes,"(8) Mes, B",813
109850101,80287,Te Paea,Selby-Rickit,TP.Selby-Rickit,"(11) Slby-Rit, TP",813
109850101,1001698,Michaela,Sokolich-Beatson,M.Sokolich-Beatson,"Sokolich-Beatson, M",813
109850101,80776,Whitney,Souness,W.Souness,"Souness, W",813
