matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
105650105,999128,812,GS,0,GA,906,906,833
105650105,999128,812,GA,906,GS,1813,907,833
105650105,999128,812,GS,1813,GS,3626,1813,833
105650105,1001846,812,GA,0,S,906,906,833
105650105,1001846,812,S,906,WA,1171,265,833
105650105,1001846,812,WA,1171,GA,1813,642,833
105650105,1001846,812,GA,1813,GA,3626,1813,833
105650105,80301,812,WA,0,S,1171,1171,833
105650105,80301,812,S,1171,WA,1813,642,833
105650105,80301,812,WA,1813,S,2165,352,833
105650105,80301,812,S,2165,S,3626,1461,833
105650105,80535,812,C,0,WD,906,906,833
105650105,80535,812,WD,906,C,1813,907,833
105650105,80535,812,C,1813,C,3626,1813,833
105650105,80813,812,WD,0,S,906,906,833
105650105,80813,812,S,906,S,3626,2720,833
105650105,80814,812,GD,0,S,1813,1813,833
105650105,80814,812,S,1813,S,3626,1813,833
105650105,80010,812,GK,0,GK,3626,3626,833
105650105,80127,812,S,0,GD,1813,1813,833
105650105,80127,812,GD,1813,GD,3626,1813,833
105650105,1006558,812,S,0,GS,906,906,833
105650105,1006558,812,GS,906,S,1813,907,833
105650105,1006558,812,S,1813,S,3626,1813,833
105650105,80146,812,S,0,C,906,906,833
105650105,80146,812,C,906,WD,1813,907,833
105650105,80146,812,WD,1813,WD,3626,1813,833
105650105,80532,812,S,0,S,3626,3626,833
105650105,80148,812,S,0,WA,2165,2165,833
105650105,80148,812,WA,2165,WA,3626,1461,833
105650105,1001865,833,GS,0,GS,3626,3626,812
105650105,80555,833,GA,0,S,2272,2272,812
105650105,80555,833,S,2272,S,3626,1354,812
105650105,80558,833,WA,0,WA,3626,3626,812
105650105,1010505,833,C,0,S,1813,1813,812
105650105,1010505,833,S,1813,C,2722,909,812
105650105,1010505,833,C,2722,C,3626,904,812
105650105,1009731,833,WD,0,WD,3626,3626,812
105650105,80559,833,GD,0,GD,3626,3626,812
105650105,999135,833,GK,0,GK,3626,3626,812
105650105,1013703,833,S,0,C,2324,2324,812
105650105,1013703,833,C,2324,S,2722,398,812
105650105,1013703,833,S,2722,S,3626,904,812
105650105,1010506,833,S,0,C,1813,1813,812
105650105,1010506,833,C,1813,S,2324,511,812
105650105,1010506,833,S,2324,S,3626,1302,812
105650105,1010126,833,S,0,GA,2272,2272,812
105650105,1010126,833,GA,2272,S,2722,450,812
105650105,1010126,833,S,2722,S,3626,904,812
105650105,1009721,833,S,0,GA,2722,2722,812
105650105,1009721,833,GA,2722,GA,3626,904,812
105650105,995127,833,S,0,S,3626,3626,812
