matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
96440101,811,813,80009,0,1,0,0,0,25,2,0,1,25,0,13,14,2,12,0,60.46666666666667,0,1,0,0,3,4,4,0,0,2,0.0,0.992282249173098,0.0,0.0,0.0,24.80705622932745,1.984564498346196,0.0,0.992282249173098,24.80705622932745,0.0,12.899669239250274,13.891951488423373,1.984564498346196,11.907386990077176,0.0,60.0,0.0,0.992282249173098,0.0,0.0,2.976846747519294,3.969128996692392,3.969128996692392,0.0,0.0,1.984564498346196,6.0,5.953693495038588
96440101,811,813,80045,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,23.183333333333334,0,0,0,0,1,1,2,0,0,2,2.5880661394680087,0.0,0.0,0.0,0.0,7.7641984184040265,2.5880661394680087,0.0,2.5880661394680087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,2.5880661394680087,2.5880661394680087,5.176132278936017,0.0,0.0,5.176132278936017,5.0,12.940330697340043
96440101,811,813,80048,0,0,0,0,1,8,17,2,6,0,5,0,0,0,0,3,60.46666666666667,0,4,0,0,21,2,4,2,0,1,0.0,0.0,0.0,0.0,0.992282249173098,7.938257993384784,16.868798235942666,1.984564498346196,5.953693495038588,0.0,4.96141124586549,0.0,0.0,0.0,0.0,2.976846747519294,60.0,0.0,3.969128996692392,0.0,0.0,20.83792723263506,1.984564498346196,3.969128996692392,1.984564498346196,0.0,0.992282249173098,6.0,5.953693495038588
96440101,811,813,80052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96440101,811,813,80067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96440101,811,813,80076,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,15.116666666666667,0,0,0,0,2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.938257993384784,7.938257993384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,7.938257993384784,3.969128996692392,3.969128996692392,0.0,0.0,0.0,0.0,0.0
96440101,811,813,80080,0,0,0,1,0,0,18,1,4,0,1,0,0,0,0,0,60.46666666666667,0,7,0,0,25,1,4,1,0,0,0.0,0.0,0.0,0.992282249173098,0.0,0.0,17.861080485115764,0.992282249173098,3.969128996692392,0.0,0.992282249173098,0.0,0.0,0.0,0.0,0.0,60.0,0.0,6.945975744211687,0.0,0.0,24.80705622932745,0.992282249173098,3.969128996692392,0.992282249173098,0.0,0.0,6.0,5.953693495038588
96440101,811,813,80113,0,1,0,0,0,0,2,0,0,3,0,3,44,6,38,0,60.46666666666667,0,5,3,0,7,0,4,3,0,4,0.0,0.992282249173098,0.0,0.0,0.0,0.0,1.984564498346196,0.0,0.0,2.976846747519294,0.0,2.976846747519294,43.660418963616316,5.953693495038588,37.70672546857772,0.0,60.0,0.0,4.96141124586549,2.976846747519294,0.0,6.945975744211687,0.0,3.969128996692392,2.976846747519294,0.0,3.969128996692392,6.0,5.953693495038588
96440101,811,813,80574,1,2,0,0,0,6,2,0,0,16,0,5,0,0,0,0,60.46666666666667,0,1,0,0,4,2,4,0,0,3,0.992282249173098,1.984564498346196,0.0,0.0,0.0,5.953693495038588,1.984564498346196,0.0,0.0,15.876515986769569,0.0,4.96141124586549,0.0,0.0,0.0,0.0,60.0,0.0,0.992282249173098,0.0,0.0,3.969128996692392,1.984564498346196,3.969128996692392,0.0,0.0,2.976846747519294,6.0,5.953693495038588
96440101,811,813,80833,0,0,0,0,0,0,4,0,1,27,1,9,0,0,0,1,60.46666666666667,0,6,0,0,10,1,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.969128996692392,0.0,0.992282249173098,26.791620727673646,0.992282249173098,8.930540242557882,0.0,0.0,0.0,0.992282249173098,60.0,0.0,5.953693495038588,0.0,0.0,9.92282249173098,0.992282249173098,3.969128996692392,0.0,0.0,0.992282249173098,6.0,5.953693495038588
96440101,811,813,991905,2,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,22.166666666666668,0,0,0,0,4,0,2,0,0,3,5.413533834586466,0.0,0.0,0.0,0.0,5.413533834586466,10.827067669172932,0.0,0.0,0.0,2.706766917293233,0.0,0.0,0.0,0.0,2.706766917293233,60.0,0.0,0.0,0.0,0.0,10.827067669172932,0.0,5.413533834586466,0.0,0.0,8.120300751879698,1.0,2.706766917293233
96440101,811,813,993463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
