matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
96440101,811,813,1,2,0,0,0,1,14,15,1,3,22,3,8,18,4,14,10,3,1,2,3,2,0,18,4,3,55,0,5,21,83.6283185840708,66.66666666666666,65.0,1.6666666666666572
96440101,811,813,2,1,1,0,0,0,11,11,0,2,20,3,8,13,1,12,6,1,5,3,5,0,0,17,3,0,56,0,7,20,79.12087912087912,60.0,52.94117647058824,7.058823529411761
96440101,811,813,3,1,2,0,0,0,13,12,0,2,16,0,8,16,2,14,9,2,3,0,7,1,0,19,4,1,53,0,3,18,71.44432194046306,77.77777777777779,66.66666666666666,11.111111111111128
96440101,811,813,4,0,1,0,1,0,8,14,2,6,13,2,6,11,1,10,7,2,1,0,9,0,0,23,1,2,49,0,4,15,59.536934950385884,66.66666666666666,58.82352941176471,7.843137254901947
96440101,813,811,1,1,0,0,0,0,13,9,1,7,16,2,7,15,2,13,8,3,2,1,6,0,0,15,2,1,45,0,5,20,79.64601769911505,65.0,66.66666666666666,-1.6666666666666572
96440101,813,811,2,1,2,0,0,0,10,6,0,6,12,1,4,10,1,9,6,1,2,1,9,0,0,15,1,0,44,0,7,17,67.25274725274726,52.94117647058824,60.0,-7.058823529411761
96440101,813,811,3,0,2,0,0,0,14,10,0,3,21,1,5,12,0,12,9,0,3,1,6,0,1,16,3,0,47,0,6,18,71.44432194046306,66.66666666666666,77.77777777777779,-11.111111111111128
96440101,813,811,4,0,0,1,0,0,9,15,1,3,19,1,7,16,6,10,7,1,2,0,8,1,0,23,4,2,51,0,2,17,67.47519294377067,58.82352941176471,66.66666666666666,-7.843137254901947
