matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380603,807,9698,52,14,52,14,2,3,1,0,1,58,68,45,4,4,12,16,60,78,14,57,17,46,8,49,66,12,46,8,54,42,8,4,1,6,Q4 14:40,6,17,371,7,1,52,6,62,23,3,49,47,2,0,0,100,16,2.04,86.96000000000001,86.96000000000001,62.09751609935602,75.53037876263467,-13.432862663278648
124380603,9698,807,75,2,75,2,1,0,0,1,1,51,79,37,3,3,11,14,74,87,7,71,12,67,1,65,77,9,67,1,68,49,5,14,6,1,Q4 13:47,4,33,431,9,3,46,7,69,16,6,45,53,1,0,0,88,4,2.97,90.03,90.03,75.53037876263467,62.09751609935602,13.432862663278648
