matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103930402,801,804,5,6,0,0,0,50,0,60,3,3,15,127,50,63,11,0,27,44,56,6,50,39,6,5,7,6,0,33,186,20,2,63,80,5,31,85.0,4,44,0,26,2.0,83.4924965893588,58.82352941176471,77.41935483870968,-18.59582542694497
103930402,804,801,4,2,0,0,4,58,0,46,1,1,5,179,66,90,12,0,17,65,74,2,72,49,10,13,6,7,0,0,387,18,3,90,64,13,19,93.0,4,56,0,42,0.0,91.35061391541609,77.41935483870968,58.82352941176471,18.59582542694497
