matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
107241204,801,80100,1,17,1,goal,1,17,0,1,-1
107241204,807,80078,1,32,3,goal,1,32,1,1,0
107241204,801,80100,1,89,1,goal,1,89,1,2,-1
107241204,801,1007298,1,137,1,goal,1,137,1,3,-2
107241204,801,1007298,1,160,1,goal,1,160,1,4,-3
107241204,807,80078,1,191,1,goal,1,191,2,4,-2
107241204,801,80100,1,211,1,goal,1,211,2,5,-3
107241204,807,80078,1,229,2,goal,1,229,3,5,-2
107241204,801,1007298,1,244,0,goal,1,244,3,6,-3
107241204,807,80078,1,261,3,goal,1,261,4,6,-2
107241204,807,993463,1,315,3,goal,1,315,5,6,-1
107241204,807,80078,1,354,3,goal,1,354,6,6,0
107241204,801,80100,1,387,3,goal,1,387,6,7,-1
107241204,807,80078,1,407,1,goal,1,407,7,7,0
107241204,801,1007298,1,420,3,goal,1,420,7,8,-1
107241204,807,80078,1,469,1,goal,1,469,8,8,0
107241204,801,1007298,1,496,1,goal,1,496,8,9,-1
107241204,807,993463,1,519,1,goal,1,519,9,9,0
107241204,801,1007298,1,536,1,goal,1,536,9,10,-1
107241204,807,993463,1,571,3,goal,1,571,10,10,0
107241204,801,1007298,1,605,1,goal,1,605,10,11,-1
107241204,807,80078,1,613,3,goal,1,613,11,11,0
107241204,801,80100,1,633,0,goal,1,633,11,12,-1
107241204,807,993463,1,652,1,miss,0,652,11,12,-1
107241204,801,1007298,1,698,1,goal,1,698,11,13,-2
107241204,801,80100,1,726,0,miss,0,726,11,13,-2
107241204,807,80078,1,743,3,goal,1,743,12,13,-1
107241204,807,993463,1,760,1,goal,1,760,13,13,0
107241204,801,80100,1,782,2,goal,1,782,13,14,-1
107241204,807,80078,1,806,3,goal,1,806,14,14,0
107241204,801,1007298,1,832,1,goal,1,832,14,15,-1
107241204,807,80078,1,855,1,goal,1,855,15,15,0
107241204,807,80078,1,895,3,goal,1,895,16,15,1
107241204,807,80078,2,27,3,goal,1,930,17,15,2
107241204,801,80100,2,57,2,miss,0,960,17,15,2
107241204,801,80100,2,90,1,goal,1,993,17,16,1
107241204,807,80078,2,116,1,goal,1,1019,18,16,2
107241204,801,80100,2,139,0,goal,1,1042,18,17,1
107241204,807,993463,2,157,1,goal,1,1060,19,17,2
107241204,801,1007298,2,173,2,goal,1,1076,19,18,1
107241204,801,1007298,2,198,2,goal,1,1101,19,19,0
107241204,801,80100,2,245,2,goal,1,1148,19,20,-1
107241204,807,80078,2,283,2,miss,0,1186,19,20,-1
107241204,807,993463,2,291,1,goal,1,1194,20,20,0
107241204,801,80100,2,309,3,goal,1,1212,20,21,-1
107241204,807,80078,2,330,3,goal,1,1233,21,21,0
