matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
80190102,807,80078,80009,80301,80443,80077,80076,80080,0,2711,0,39,0,26,2711,13,17.263002582073035,809
80190102,807,80078,80009,80301,80443,80077,80180,80080,2711,3618,39,50,26,39,907,-2,-7.938257993384784,809
80190102,809,80111,80092,80091,80105,80108,80101,80305,0,921,0,8,0,12,921,-4,-15.635179153094462,807
80190102,809,80092,80111,80091,80105,80108,80101,80305,921,1509,8,12,12,20,588,-4,-24.489795918367346,807
80190102,809,80111,80030,80091,80105,80108,80101,80305,1509,1557,12,12,20,21,48,-1,-75.0,807
80190102,809,80111,80030,80091,80105,80305,80101,80108,1557,1566,12,12,21,21,9,0,0.0,807
80190102,809,80111,80030,80091,80105,80305,80108,80101,1566,2082,12,19,21,27,516,1,6.976744186046512,807
80190102,809,80111,80030,80029,80105,80305,80108,80101,2082,2711,19,26,27,39,629,-5,-28.616852146263913,807
80190102,809,80111,80030,80091,80105,80305,80108,80101,2711,2952,26,28,39,43,241,-2,-29.87551867219917,807
80190102,809,80111,80030,80091,80105,80101,80108,80305,2952,2956,28,28,43,43,4,0,0.0,807
80190102,809,80111,80030,80091,80105,80108,80101,80305,2956,3618,28,39,43,50,662,4,21.75226586102719,807
