matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107340105,813,833,5,9,1,0,0,58,67,48,1,1,7,167,64,73,12,58,27,53,76,14,62,43,7,12,8,9,0,7,24,5,73,72,6,32,107.0,3,51,0,40,1.0,79.91701244813278,57.943925233644855,61.224489795918366,-3.2805645622735113
107340105,833,813,4,7,0,1,1,61,65,51,2,2,9,178,62,92,13,54,27,54,70,10,60,41,7,12,9,8,0,20,19,1,92,71,12,30,98.0,5,49,0,38,2.0,73.19502074688796,61.224489795918366,57.943925233644855,3.2805645622735113
