matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107340105,813,833,80100,1,1,0,0,0,0,0,0,1,0,0,14,5,4,0,0,1,5,10,2,8,0,0,15,1,0,0,4,1,0,2,10,1,0,0
107340105,813,833,80100,2,0,3,0,0,0,4,0,0,0,0,5,1,1,0,0,3,0,3,0,3,0,0,15,0,3,0,1,3,0,3,8,1,0,0
107340105,813,833,80100,3,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,1,1,7,2,5,0,0,15,0,0,0,2,0,0,1,7,1,0,0
107340105,813,833,80100,4,0,0,1,0,0,0,0,0,0,0,11,1,1,0,0,0,1,8,1,7,0,0,15,1,0,0,1,0,0,1,10,1,0,0
107340105,813,833,80100,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,3,1,0,0
107340105,813,833,80100,6,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,11,1,10,0,0,14,0,0,0,1,0,0,0,12,1,0,0
107340105,813,833,80101,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,1,1,1,0
107340105,813,833,80101,2,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,4,0,0,1,1,0,0
107340105,813,833,80101,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,15,0,2,0,0,2,0,0,2,1,1,0
107340105,813,833,80101,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,4,0,0,7,0,1,1,1,0,0
107340105,813,833,80101,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,1,0,0,2,0,0,2,1,0,0
107340105,813,833,80101,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,3,0,0,0,1,0,0
107340105,813,833,80105,1,0,1,0,0,0,0,0,0,0,0,6,7,6,0,0,1,5,0,0,0,0,0,15,0,0,0,6,0,0,1,0,1,0,0
107340105,813,833,80105,2,0,0,0,0,0,0,0,0,0,0,5,3,5,1,0,1,3,0,0,0,1,1,15,0,0,0,5,0,0,1,1,1,0,0
107340105,813,833,80105,3,0,0,0,0,0,0,0,1,0,1,9,9,9,0,0,1,8,0,0,0,1,0,15,0,0,0,9,1,0,1,0,1,0,0
107340105,813,833,80105,4,0,0,0,0,0,0,0,1,0,0,4,2,4,0,0,0,2,0,0,0,0,0,15,0,0,0,4,1,0,0,0,1,0,0
107340105,813,833,80105,5,0,0,0,0,0,0,0,1,0,0,4,3,4,0,0,0,2,0,0,0,0,0,7,0,0,0,4,1,0,0,0,1,0,0
107340105,813,833,80105,6,0,0,0,0,0,0,0,1,0,0,7,6,7,0,0,1,6,0,0,0,1,0,14,0,0,0,7,1,0,1,0,1,0,0
107340105,813,833,80225,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,4,0,0,2,1,0,0
107340105,813,833,80225,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,2,0,0,3,1,0,0
107340105,813,833,80225,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,2,1,0,0
107340105,813,833,80225,4,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,3,0,0,4,1,0,0
107340105,813,833,80225,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,1,0,0
107340105,813,833,80225,6,0,0,0,0,0,0,0,1,1,-1,4,0,0,1,0,1,0,0,0,0,1,0,14,0,1,0,0,2,0,1,4,1,0,0
107340105,813,833,80393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107340105,813,833,80393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107340105,813,833,80393,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107340105,813,833,80393,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107340105,813,833,80393,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107340105,813,833,80393,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107340105,813,833,80444,1,1,0,0,0,0,7,0,1,0,0,7,0,0,0,0,1,0,7,1,6,0,0,15,0,0,0,0,1,0,1,15,1,1,0
107340105,813,833,80444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
107340105,813,833,80444,3,0,0,0,0,0,7,0,2,0,0,9,0,0,0,0,1,0,9,2,7,1,0,15,1,1,0,0,3,1,2,17,1,0,0
107340105,813,833,80444,4,0,0,0,0,0,3,0,2,0,1,6,1,1,0,0,0,1,5,1,4,0,0,15,0,0,0,1,2,0,0,8,1,0,0
107340105,813,833,80444,5,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,3,2,1,0,0,7,0,0,0,0,1,1,1,5,1,0,0
107340105,813,833,80444,6,0,1,0,0,0,3,0,1,0,0,5,1,1,1,0,1,1,4,1,3,0,1,14,1,0,0,1,1,0,2,8,1,0,0
107340105,813,833,80477,1,0,1,0,0,0,4,0,0,0,0,5,3,5,0,0,2,3,0,0,0,1,0,15,0,0,0,5,0,1,2,5,1,0,0
107340105,813,833,80477,2,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,15,0,0,0,3,0,1,0,5,1,0,0
107340105,813,833,80477,3,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,1,2,0,0,0,1,0,15,0,0,0,3,0,0,1,6,1,0,0
107340105,813,833,80477,4,0,1,0,0,0,4,0,0,0,0,5,5,5,0,0,1,4,0,0,0,0,0,15,0,0,0,5,0,1,1,5,1,0,0
107340105,813,833,80477,5,0,1,0,0,0,2,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,0,7,0,0,1,2,0,0,1,2,1,0,0
107340105,813,833,80477,6,0,0,0,0,0,7,0,0,0,0,9,6,9,0,0,0,5,0,0,0,0,0,14,0,0,0,9,0,0,0,7,1,0,0
