matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380802,810,8117,63,9,63,9,2,1,0,0,1,61,79,52,6,6,6,12,69,93,12,75,16,61,5,64,72,6,61,5,66,52,9,5,7,4,Q4 13:26,2,33,452.5,13,3,65,9,71,18,4,54,46,1,0,1,63,7,1.98,88.02,88.02,74.98295841854124,69.14893617021278,5.834022248328466
124380802,8117,810,70,7,70,7,0,0,0,0,1,63,78,30,3,3,5,8,71,102,11,91,12,62,3,60,77,12,62,3,65,52,10,3,4,7,Q4 13:47,8,25,440,12,0,42,5,68,20,4,57,54,2,0,0,43,8,3.0,94.0,94.0,69.14893617021278,74.98295841854124,-5.834022248328466
