matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111081403,801,54.0,14.0,54.0,14.0,4.0,5.0,1.0,0.0,0.0,60.0,62.0,27.0,3.0,3.0,13.0,16.0,173.0,59.0,85.0,14.0,57.0,24.0,46.0,9.0,49.0,68.0,13.0,46.0,9.0,55.0,37.0,8.0,10.0,7.0,7.0,0.0,8.0,260.5,14.0,1.0,85.0,41.0,12.0,64.0,32.0,103.0,5.0,49.0,0.0,32.0,1.0,103.0,53.398058252427184,59.61538461538461,-6.217326362957429
111081403,810,70.0,6.0,70.0,6.0,2.0,3.0,0.0,1.0,0.0,56.0,72.0,33.0,3.0,3.0,17.0,20.0,187.0,73.0,101.0,17.0,59.0,22.0,61.0,1.0,59.0,76.0,14.0,61.0,1.0,62.0,43.0,10.0,9.0,7.0,7.0,0.0,29.0,395.0,11.0,2.0,101.0,44.0,15.0,63.0,31.0,104.0,11.0,51.0,0.0,28.0,4.0,104.0,59.61538461538461,53.398058252427184,6.217326362957429
