matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116660102,8118,8119,49,9,49,9,1,3,0,0,0,45,69,49,6,6,13,19,54,101,9,78,17,43,6,45,58,9,43,6,49,34,7,8,3,3,4,44,340,9,3,58,10,55,21,4,40,54,0,2,67,12,4.0,76.0,76.0,64.47368421052632,67.14285714285714,-2.6691729323308238
116660102,8119,8118,47,3,47,3,1,2,0,0,3,45,66,57,4,4,12,16,49,69,9,78,19,46,1,46,50,3,46,1,47,33,7,7,3,3,2,33,279,6,3,63,9,48,21,3,40,46,0,0,58,12,1.0,70.0,70.0,67.14285714285714,64.47368421052632,2.6691729323308238
