matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
124380404,806,810,80439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,0.0,1.0,1.0,23.0,35.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,100.5,0.0,1.0,4.0,5.0,0.0,4.0,4.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,100.5,4.0,1.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,60.0,23.0,1.0,5.0,0.0,-16,-16.0
124380404,806,810,80574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,22.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.46666666666667,0.0,72.5,0.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,78.42548076923076,2.1634615384615383,0.0,2.1634615384615383,0.0,0.0,0.0,0.0,11.89903846153846,0.0,6.490384615384615,0.0,0.0,0.0,1.0817307692307692,0.0,0.0,0.0,0.0,2.1634615384615383,0.0,0.0,0.0,1.0817307692307692,0.0,0.0,0.0,23.79807692307692,0.0,0.0,6.490384615384615,0.0,0.0,0.0,0.0,2.1634615384615383,0.0,0.0,4.326923076923077,60.0,16.225961538461537,1.0817307692307692,1.0817307692307692,1.0817307692307692,-12,-12.98076923076923
124380404,806,810,992995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.85,0.0,52.0,7.0,0.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88240656335461,13.126709206927986,4.375569735642662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.657247037374658,0.0,0.0,0.0,0.0,0.0,0.0,2.187784867821331,5.469462169553328,0.0,0.0,0.0,4.375569735642662,0.0,2.187784867821331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.563354603463993,4.375569735642662,60.0,0.0,0.0,1.0938924339106655,2.187784867821331,-11,-12.03281677301732
124380404,806,810,998404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,37.5,1.0,0.0,18.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.5,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,60.0,0.0,0.0,1.0,0.0,-16,-16.0
124380404,806,810,999128,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,3.0,3.0,13.0,14.0,0.0,0.0,2.0,3.0,0.0,12.0,7.0,4.0,3.0,0.0,3.0,0.0,0.0,44.63333333333333,2.0,38.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,51.08289768483943,1.344286781179985,4.032860343539955,2.68857356235997,0.0,4.032860343539955,4.032860343539955,5.37714712471994,16.13144137415982,5.37714712471994,17.475728155339805,0.0,4.032860343539955,4.032860343539955,0.0,0.0,4.032860343539955,2.68857356235997,0.0,1.344286781179985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82001493651979,5.37714712471994,4.032860343539955,13.44286781179985,0.0,0.0,0.0,0.0,5.37714712471994,9.410007468259895,4.032860343539955,5.37714712471994,60.0,17.475728155339805,1.344286781179985,0.0,0.0,-18,-24.19716206123973
124380404,806,810,1001944,35.0,3.0,35.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,34.0,1.0,1.0,38.0,3.0,34.0,1.0,35.0,0.0,0.0,44.93333333333333,2.0,43.0,0.0,0.0,1.0,1.0,36.0,6.0,4.0,1.0,4.0,0.0,0.0,3.0,1.3353115727002969,0.0,57.418397626112764,1.3353115727002969,1.3353115727002969,5.3412462908011875,1.3353115727002969,45.4005934718101,48.07121661721069,4.005934718100891,1.3353115727002969,4.005934718100891,0.0,0.0,46.73590504451039,46.73590504451039,0.0,1.3353115727002969,45.4005934718101,2.6706231454005938,0.0,1.3353115727002969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3353115727002969,4.005934718100891,46.73590504451039,5.3412462908011875,1.3353115727002969,0.0,0.0,1.3353115727002969,8.011869436201781,50.74183976261128,1.3353115727002969,5.3412462908011875,60.0,1.3353115727002969,4.005934718100891,1.3353115727002969,0.0,-7,-9.347181008902078
124380404,806,810,1003784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.583333333333336,0.0,9.5,0.0,2.0,9.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,11.050080775444265,10.468497576736672,1.1631663974151858,1.1631663974151858,0.0,0.0,0.0,0.0,0.0,0.0,2.3263327948303716,0.0,0.0,0.0,2.3263327948303716,0.0,0.0,0.0,0.0,10.468497576736672,0.0,0.0,0.0,1.1631663974151858,0.0,0.0,0.0,0.0,0.0,0.0,5.815831987075929,0.0,0.0,0.0,0.0,1.1631663974151858,0.0,1.1631663974151858,4.652665589660743,60.0,0.0,1.1631663974151858,0.0,1.1631663974151858,-9,-10.468497576736672
124380404,806,810,1014127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.566666666666666,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.535626535626534,4.422604422604422,4.422604422604422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422604422604422,0.0,0.0,0.0,4.422604422604422,0.0,0.0,0.0,0.0,4.422604422604422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422604422604422,0.0,0.0,0.0,0.0,0.0,0.0,4.422604422604422,13.267813267813267,59.99999999999999,0.0,0.0,0.0,0.0,-12,-53.07125307125307
124380404,806,810,1025018,7.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0,3.0,4.0,8.0,4.0,17.0,5.0,4.0,8.0,12.0,1.0,0.0,30.433333333333334,2.0,28.5,2.0,0.0,2.0,1.0,20.0,5.0,4.0,0.0,6.0,0.0,1.0,1.0,0.0,1.9715224534501643,56.18838992332968,3.9430449069003286,5.9145673603504925,5.9145673603504925,15.772179627601314,7.886089813800657,39.43044906900329,9.857612267250822,7.886089813800657,19.715224534501644,13.80065717415115,3.9430449069003286,13.80065717415115,23.65826944140197,0.0,15.772179627601314,7.886089813800657,3.9430449069003286,0.0,0.0,0.0,0.0,1.9715224534501643,0.0,0.0,0.0,0.0,11.829134720700985,19.715224534501644,13.80065717415115,11.829134720700985,0.0,0.0,0.0,0.0,9.857612267250822,33.51588170865279,5.9145673603504925,7.886089813800657,60.0,9.857612267250822,1.9715224534501643,1.9715224534501643,0.0,-7,-13.80065717415115
124380404,806,810,1027549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.47058823529412,13.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23529411764706,60.0,0.0,0.0,0.0,0.0,-4,-52.94117647058824
