matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380203,810,8117,76,8,76,8,1,1,1,0,1,59,84,46,3,3,14,17,76,95,15,93,11,71,5,68,84,8,71,5,76,54,14,8,7,8,Q4 14:56,1,63,593,9,0,55,9,81,12,9,57,55,1,0,0,67,3,5.04,90.96,90.96,83.55321020228672,57.78954972309174,25.763660479194982
124380203,8117,810,49,12,49,12,3,3,0,1,4,55,62,43,1,1,13,14,52,81,9,78,21,40,8,38,61,13,40,8,48,39,7,2,8,7,Q4 14:31,6,38,305,14,0,57,9,56,27,7,50,45,4,0,1,67,12,4.94,83.06,83.06,57.78954972309174,83.55321020228672,-25.763660479194982
