matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180505,801,4,5,1,0,0,43,51,0,13,189,70,3,31,60,11,49,37,2,10,3,0,20,5,0,114,71,12,74,5,48,0,19,71.55519742143433,66.21621621621621,68.42105263157895,-2.2048364153627347
98180505,805,2,9,1,1,0,48,43,2,15,185,65,7,30,59,7,52,39,6,7,5,0,20,4,0,114,63,8,76,6,52,0,21,73.4891216760677,68.42105263157895,66.21621621621621,2.2048364153627347
