matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105640101,811,813,1,2,1,0,0,0,11,0,9,3,3,1,35,14,17,6,0,11,10,15,5,10,6,1,3,4,2,1,0,17,10,7,14,27,1,55,0,2,106.3457330415755,37.03703703703704,40.0,-2.962962962962962
105640101,811,813,2,0,2,0,0,0,9,0,8,2,2,2,42,15,23,7,0,8,12,17,3,14,8,2,4,1,3,0,0,23,8,5,10,26,3,56,0,1,100.75349838536061,53.84615384615385,24.0,29.846153846153847
105640101,811,813,3,1,0,0,1,0,16,0,8,1,1,2,41,16,20,2,0,3,16,20,0,20,14,1,5,0,1,2,1,20,10,2,3,23,0,55,0,0,90.59080962800876,86.95652173913044,61.111111111111114,25.845410628019323
105640101,811,813,4,0,2,0,0,0,13,0,8,1,1,3,25,10,11,3,0,8,10,13,0,13,10,2,1,4,2,0,0,11,8,4,8,21,0,48,0,0,83.6283185840708,61.904761904761905,68.18181818181817,-6.277056277056268
105640101,813,811,1,1,1,0,0,0,9,0,14,0,0,5,28,10,14,6,0,13,9,11,1,10,3,3,4,2,4,3,0,14,17,1,14,25,2,45,0,0,98.46827133479212,40.0,37.03703703703704,2.962962962962962
105640101,813,811,2,1,1,0,0,0,10,0,8,2,2,2,29,9,15,4,0,13,5,10,4,6,3,0,3,3,1,5,0,15,13,3,16,25,1,44,0,1,96.87836383207751,24.0,53.84615384615385,-29.846153846153847
105640101,813,811,3,0,1,1,0,0,12,0,15,0,0,1,27,11,13,0,0,7,10,12,1,11,8,0,3,1,0,3,2,13,18,1,7,18,0,45,0,1,70.89715536105032,61.111111111111114,86.95652173913044,-25.845410628019323
105640101,813,811,4,0,0,0,0,0,13,0,9,0,0,3,45,16,24,4,0,7,13,18,3,15,9,3,3,2,4,6,1,24,15,3,7,22,2,52,0,3,87.61061946902655,68.18181818181817,61.904761904761905,6.277056277056268
