matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105640101,811,813,3.0,5.0,0.0,1.0,0.0,49.0,0.0,33.0,7.0,7.0,8.0,143.0,55.0,71.0,18.0,0.0,30.0,48.0,65.0,8.0,57.0,38.0,6.0,13.0,9.0,8.0,0.0,12.5,3.0,1.0,71.0,36.0,18.0,35.0,99.0,4.0,53.0,0.0,29.5455,1.0,97.35045069653101,57.57575757575758,45.16129032258064,12.414467253176937
105640101,813,811,2.0,3.0,1.0,0.0,0.0,44.0,0.0,46.0,2.0,2.0,11.0,129.0,46.0,66.0,14.0,0.0,40.0,37.0,51.0,9.0,42.0,23.0,6.0,13.0,8.0,9.0,0.0,22.2222,17.0,3.0,66.0,63.0,8.0,44.0,93.0,5.0,47.0,0.0,37.1429,2.0,91.45042338158973,45.16129032258064,57.57575757575758,-12.414467253176937
