matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150301,7867,9196,1,3,1,0,0,1,11,50,12,1,1,1,10,14,6,67,8,10,10,0,10,6,4,0,2,4,0,0,2,0,14,1,10,8,1,8,41,0,0,0,6,0.0,18.0,72.0,55.55555555555556,61.904761904761905,-6.349206349206348
119150301,7867,9196,2,1,0,0,0,0,11,77,5,0,0,2,14,20,2,100,4,12,18,3,15,10,2,3,1,2,2,0,2,0,7,1,15,6,0,7,60,0,1,50,4,0.0,25.0,100.0,60.0,55.00000000000001,4.999999999999993
119150301,7867,9196,3,0,0,0,0,1,14,79,10,0,0,1,18,21,5,40,2,16,18,2,16,11,2,3,2,4,2,0,6,0,16,0,16,4,1,13,50,0,0,75,0,0.0,22.0,88.0,72.72727272727273,54.54545454545454,18.181818181818194
119150301,7867,9196,4,1,0,0,0,0,11,79,12,0,0,3,13,19,3,33,5,13,16,1,15,11,1,3,3,2,0,0,2,0,14,1,15,5,1,11,52,0,0,75,2,0.0,22.0,88.0,68.18181818181817,60.0,8.181818181818173
119150301,9196,7867,1,0,1,0,0,0,9,58,9,0,0,2,11,14,2,100,6,10,14,1,13,7,2,4,4,2,1,0,2,0,11,1,13,7,0,8,59,0,0,67,1,0.0,21.0,84.0,61.904761904761905,55.55555555555556,6.349206349206348
119150301,9196,7867,2,4,0,0,0,0,11,69,20,0,0,6,11,12,2,50,7,9,13,2,11,9,1,1,1,1,1,50,2,0,22,1,11,8,2,10,40,0,0,25,6,1.0,20.0,80.0,55.00000000000001,60.0,-4.999999999999993
119150301,9196,7867,3,0,1,0,0,1,12,53,7,0,0,2,12,12,4,50,8,11,13,1,12,8,2,2,4,2,1,0,1,1,8,0,12,9,2,10,50,0,1,0,4,0.0,22.0,88.0,54.54545454545454,72.72727272727273,-18.181818181818194
119150301,9196,7867,4,1,0,0,0,0,13,64,11,0,0,3,12,15,3,100,6,11,13,1,12,9,3,0,2,3,1,0,4,0,15,2,12,7,0,11,48,0,0,0,4,0.0,20.0,80.0,60.0,68.18181818181817,-8.181818181818173
