matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150301,7867,9196,5,1,0,0,2,47,72,39,1,1,7,55,74,16,56,19,51,62,6,56,38,9,9,8,12,4,0,12,0,51,3,56,23,3,39,51,0,1,60,12,0.0,87.0,87.0,64.36781609195403,57.831325301204814,6.5364907907492125
119150301,9196,7867,5,2,0,0,1,45,61,47,0,0,13,46,53,11,73,27,41,53,5,48,33,8,7,11,8,4,20,9,1,56,4,48,31,4,39,49,0,1,58,15,1.0,83.0,83.0,57.831325301204814,64.36781609195403,-6.5364907907492125
