matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119150501,7871,9199,80009,1,0,0,0,0,0,4,0,0,0,0,2,3,0,0,1,2,9,1,8,0,0,15,1,1,0,1,1,8,2,1,0,6,0,0,1
119150501,7871,9199,80009,2,0,0,0,0,0,5,0,1,0,0,1,4,0,0,1,1,8,0,8,0,0,15,0,0,0,1,0,8,1,1,0,2,0,0,1
119150501,7871,9199,80009,3,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,5,1,4,0,0,15,1,0,0,0,0,4,2,1,0,2,0,0,1
119150501,7871,9199,80009,4,1,1,0,0,0,0,0,0,0,0,3,4,0,0,4,2,7,2,5,1,0,14,1,1,0,1,0,5,5,1,1,2,0,0,2
119150501,7871,9199,80452,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,1,0,0,0,0,0
119150501,7871,9199,80452,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,1,0,1,0,0,0
119150501,7871,9199,80452,3,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2,1,0,0,1,0,2,0,0,0
119150501,7871,9199,80452,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,998407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,998407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,998407,3,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,6,0,2,0,2,0,0,0,1,0,1,0,0,0
119150501,7871,9199,998407,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1000231,1,0,0,0,0,0,4,0,0,0,0,6,10,0,0,0,5,0,0,0,0,0,15,0,1,0,1,1,0,0,1,0,1,0,0,0
119150501,7871,9199,1000231,2,0,0,0,0,0,2,0,1,0,0,9,11,0,0,0,9,0,0,0,0,0,15,0,0,0,1,2,0,0,1,0,4,0,0,0
119150501,7871,9199,1000231,3,0,0,0,0,1,2,0,0,0,0,3,3,0,0,3,2,0,0,0,0,0,11,0,1,0,1,0,0,3,1,0,2,0,1,2
119150501,7871,9199,1000231,4,0,1,0,0,0,3,0,1,0,0,5,5,0,0,2,2,0,0,0,0,0,15,0,0,0,1,0,0,2,1,0,1,0,0,2
119150501,7871,9199,1005495,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,4,0,0,0,1,0,0,0,0,0
119150501,7871,9199,1005495,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,15,0,1,0,3,0,0,1,1,2,0,0,0,0
119150501,7871,9199,1005495,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,2,0,4,0,0,0,1,1,0,0,0,0
119150501,7871,9199,1005495,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,3,1,0,0,1,0,0,0,0,0
119150501,7871,9199,1022761,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,7,2,5,0,0,15,2,1,0,1,1,5,4,1,0,3,0,0,2
119150501,7871,9199,1022761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,7,1,0,15,0,0,0,0,1,7,1,1,0,3,0,0,0
119150501,7871,9199,1022761,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,2,0,0,12,3,1,0,1,0,2,4,1,0,0,0,0,0
119150501,7871,9199,1022761,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,9,1,0,0,0,0,2,2,1,0,1,0,0,1
119150501,7871,9199,1026857,1,0,0,0,0,0,0,0,2,0,0,3,5,0,0,1,3,0,0,0,1,0,15,0,0,0,2,0,0,1,1,0,2,0,0,0
119150501,7871,9199,1026857,2,2,0,0,0,0,0,0,3,0,0,2,4,0,0,3,2,0,0,0,1,0,15,0,1,0,4,0,0,3,1,0,1,0,0,2
119150501,7871,9199,1026857,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,1,0,0,0
119150501,7871,9199,1026857,4,0,0,0,0,0,0,0,2,0,0,5,8,1,0,0,4,0,0,0,0,1,15,0,0,0,2,0,0,0,1,0,1,0,0,0
119150501,7871,9199,1029541,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
119150501,7871,9199,1029541,2,1,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,2,0,0,1,1,0,0,0,0,1
119150501,7871,9199,1029541,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,15,0,1,0,4,1,0,1,1,0,1,0,0,0
119150501,7871,9199,1029541,4,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,1,0,0,0,0,0
119150501,7871,9199,1029545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029545,3,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,1,0,0,0,0,0,9,0,1,0,3,0,0,0,1,0,2,0,0,0
119150501,7871,9199,1029545,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029546,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029546,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029546,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,3,1,0,5,1,0,0,0,0,3,2,1,0,0,0,0,0
119150501,7871,9199,1029547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029547,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029547,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029547,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029549,1,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,5,0,0,0,1,0,2,0,0,0
119150501,7871,9199,1029549,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029549,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150501,7871,9199,1029549,4,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,1,0,2,0,0,0
119150501,9199,7871,994225,1,0,0,0,0,0,4,0,1,0,0,8,9,0,0,0,8,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,2,0,0,0
119150501,9199,7871,994225,2,0,0,0,0,0,4,0,2,0,0,7,7,0,0,0,6,0,0,0,0,0,15,0,0,0,2,1,0,0,1,0,3,0,0,0
119150501,9199,7871,994225,3,0,0,0,0,0,4,0,0,0,2,9,9,0,0,0,8,0,0,0,0,0,15,0,2,0,2,1,0,0,1,0,2,0,0,0
119150501,9199,7871,994225,4,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0
119150501,9199,7871,1001707,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,1,1,0,0,1,0,0,0,0,0
119150501,9199,7871,1001707,2,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,1,0,2,0,0,0
119150501,9199,7871,1001707,3,0,0,0,0,0,4,0,4,1,1,1,1,1,0,0,1,0,0,0,0,0,15,0,0,1,4,1,0,0,1,0,2,0,0,0
119150501,9199,7871,1001707,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,15,0,1,0,4,0,0,1,1,0,1,0,0,0
119150501,9199,7871,1001710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,9,0,0,0,0,0,8,0,1,0,0,0,0,0
