matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80351004,801,6,4,1,1,3,57,43,7,22,73,18,44,81,19,62,10,0,21,5,2,64,10,12,0,27,103,101.39458572600492,60.19417475728155,61.05263157894737,-0.8584568216658184
80351004,802,5,5,1,1,0,51,40,5,18,61,13,36,74,16,58,4,0,9,4,2,49,18,9,0,25,95,93.51927809680066,61.05263157894737,60.19417475728155,0.8584568216658184
