matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
98180401,801,80001,0,3,0,0,2,14,5,0,1,32,32,0,9,0,0,0,0,60.0,0,2,0,0,32,7,1,15,4,0,0,5,0.0,7.0,0.0,15.0,0.0,0.0,0.0,32.0,9.0,32.0,0.0,14.0,2.0,32.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,60.0,5.0,1.0,0.0,-12.0,-12.0
98180401,801,80067,0,0,1,0,0,18,6,0,0,44,12,0,5,27,9,18,0,60.0,0,0,0,0,12,6,1,51,4,0,0,7,0.0,6.0,0.0,51.0,0.0,9.0,1.0,12.0,5.0,44.0,0.0,18.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,6.0,4.0,60.0,7.0,1.0,0.0,-12.0,-12.0
98180401,801,80146,0,2,0,0,0,8,9,0,2,0,0,1,0,0,0,0,1,60.0,0,1,0,0,0,10,1,10,4,0,0,2,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,60.0,2.0,1.0,1.0,-12.0,-12.0
98180401,801,80346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,801,80439,2,2,0,0,0,0,12,0,0,78,32,0,15,0,0,0,0,60.0,0,9,0,0,76,21,4,51,4,0,0,4,0.0,21.0,0.0,51.0,0.0,0.0,0.0,76.0,15.0,78.0,0.0,0.0,9.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,4.0,60.0,4.0,4.0,0.0,-12.0,-12.0
98180401,801,80440,0,0,0,1,0,4,17,5,0,0,0,7,0,0,0,0,2,60.0,0,6,0,0,0,23,1,13,4,5,0,0,5.0,23.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,4.0,60.0,0.0,1.0,2.0,-12.0,-12.0
98180401,801,80572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,801,991899,0,0,0,0,0,0,15,2,3,9,0,3,0,0,0,0,1,60.0,0,3,0,0,0,18,2,14,4,2,0,0,2.0,18.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,60.0,0.0,2.0,1.0,-12.0,-12.0
98180401,801,998404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,801,999806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,801,999823,0,0,0,0,0,0,1,0,0,34,0,0,0,34,6,28,0,60.0,0,0,1,0,0,1,1,36,4,1,0,2,1.0,1.0,0.0,36.0,1.0,6.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,4.0,60.0,2.0,1.0,0.0,-12.0,-12.0
98180401,801,1004484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,807,80076,1,1,0,0,0,3,6,3,2,0,0,3,0,0,0,0,0,60.0,0,2,0,0,0,8,1,7,4,3,0,3,3.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,4.0,60.0,3.0,1.0,0.0,12.0,12.0
98180401,807,80078,0,2,0,0,0,0,6,0,0,51,5,0,2,46,9,37,0,59.63333333333333,0,3,8,0,5,9,1,56,4,8,0,8,8.049189491335943,9.055338177752935,0.0,56.3443264393516,8.049189491335943,9.055338177752935,0.0,5.030743432084964,2.0122973728339857,51.31358300726664,0.0,0.0,3.0184460592509783,5.030743432084964,37.22750139742873,0.0,2.0122973728339857,0.0,0.0,0.0,0.0,0.0,46.28283957518167,0.0,6.036892118501957,4.024594745667971,60.00000000000001,8.049189491335943,1.0061486864169928,0.0,12.0,12.073784237003913
98180401,807,80080,0,0,0,1,0,0,12,3,7,8,0,8,0,0,0,0,5,60.0,0,6,0,0,0,18,1,18,4,3,0,0,3.0,18.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,4.0,60.0,0.0,1.0,5.0,12.0,12.0
98180401,807,80833,0,0,0,0,0,0,7,0,1,73,24,1,6,0,0,0,1,60.0,0,5,0,0,73,12,1,51,4,0,0,0,0.0,12.0,1.0,51.0,0.0,0.0,0.0,73.0,6.0,73.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,60.0,0.0,1.0,1.0,12.0,12.0
98180401,807,991903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,807,991905,0,0,0,0,0,4,10,0,4,1,0,1,0,0,0,0,1,60.0,0,1,0,1,0,11,2,9,4,0,0,0,0.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,60.0,0.0,2.0,1.0,12.0,12.0
98180401,807,992954,1,1,0,0,0,25,9,0,1,36,36,0,15,0,0,0,0,60.0,0,0,0,0,36,9,1,27,4,0,0,2,0.0,9.0,0.0,27.0,0.0,0.0,0.0,36.0,15.0,36.0,0.0,25.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,4.0,60.0,2.0,1.0,0.0,12.0,12.0
98180401,807,993463,1,1,1,0,0,17,5,0,3,62,28,1,12,32,11,21,1,60.0,0,0,0,0,28,5,1,54,4,0,0,9,0.0,5.0,1.0,54.0,0.0,11.0,1.0,28.0,12.0,62.0,0.0,17.0,0.0,28.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,3.0,5.0,4.0,60.0,9.0,1.0,1.0,12.0,12.0
98180401,807,998400,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1.35,0,0,0,0,1,0,0,1,1,0,0,1,0.0,0.0,0.0,44.44444444444444,0.0,44.44444444444444,0.0,44.44444444444444,0.0,88.88888888888889,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,0.0,44.44444444444444,60.0,44.44444444444444,0.0,0.0,0.0,0.0
98180401,807,1000831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,807,1003787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98180401,807,1003788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
