matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830703,807,4,5,0,0,0,53,61,2,9,162,83,9,19,65,16,49,35,7,7,5,0,26,11,2,83,88,7,80,13,50,0,26,79.27332782824112,61.25000000000001,70.58823529411765,-9.338235294117645
100830703,8117,3,2,0,0,0,49,57,0,17,165,86,10,30,65,5,60,39,8,13,5,0,19,1,0,86,76,8,85,1,50,0,21,84.2279108175062,70.58823529411765,61.25000000000001,9.338235294117645
