matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080603,804,8118,54,14,54,14,4,3,0,0,0,49,75,37,4,4,14,18,170,61,86,13,62,16,51,6,50,68,11,51,6,57,40,8,9,3,6,0,27,365,4,1,86,41,10,63,21,89.0,6,56,0,33,3.0,89.0,64.04494382022472,55.294117647058826,8.75082617316589
111080603,8118,804,41,15,41,15,3,4,0,0,2,51,63,52,2,2,14,17,131,50,63,8,50,22,36,11,43,56,9,36,11,47,34,4,9,6,3,0,11,238,10,3,63,62,10,58,27,85.0,4,44,0,43,1.0,85.0,55.294117647058826,64.04494382022472,-8.75082617316589
