matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
104230103,812,80532,999128,80301,80535,80146,80127,80010,0,902,0,11,0,16,902,-5,-19.955654101995567,811
104230103,812,80532,999128,80301,80535,1006559,80127,80010,902,1808,11,21,16,28,906,-2,-7.9470198675496695,811
104230103,812,80532,999128,1001846,80535,1006559,80530,80010,1808,2717,21,34,28,37,909,4,15.841584158415841,811
104230103,812,999128,80532,1001846,80535,1006559,80530,80010,2717,3107,34,39,37,43,390,-1,-9.23076923076923,811
104230103,812,999128,1006558,1001846,80535,1006559,80530,80010,3107,3625,39,46,43,50,518,0,0.0,811
104230103,811,80113,80475,994224,80833,991905,80577,80343,0,1808,0,28,0,21,1808,7,13.938053097345133,812
104230103,811,80113,80475,994224,80833,991905,80470,80343,1808,2231,28,32,21,26,423,-1,-8.51063829787234,812
104230103,811,80113,80072,994224,80833,991905,80470,80343,2231,2717,32,37,26,34,486,-3,-22.22222222222222,812
104230103,811,80113,80475,994224,80833,991905,80577,80343,2717,3106,37,43,34,39,389,1,9.254498714652955,812
104230103,811,80052,80475,994224,80833,991905,80577,80343,3106,3625,43,50,39,46,519,0,0.0,812
