matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
80051301,80054,805,GS,0,GS,3641,3641
80051301,80147,805,GA,0,GA,3641,3641
80051301,80055,805,WA,0,WA,3641,3641
80051301,80063,805,C,0,C,3641,3641
80051301,80097,805,WD,0,WD,3641,3641
80051301,80062,805,S,0,GD,911,911
80051301,80062,805,GD,911,GD,3641,2730
80051301,80059,805,GK,0,GK,3641,3641
80051301,80107,805,S,0,S,3641,3641
80051301,80060,805,S,0,S,3641,3641
80051301,80164,805,GD,0,S,911,911
80051301,80164,805,S,911,S,3641,2730
80051301,80136,805,S,0,S,3641,3641
80051301,80056,805,S,0,S,3641,3641
80051301,80078,807,GS,0,GS,3641,3641
80051301,80087,807,S,0,GA,2731,2731
80051301,80087,807,GA,2731,GA,3641,910
80051301,80085,807,WA,0,WA,3641,3641
80051301,80081,807,C,0,C,3641,3641
80051301,80077,807,S,0,WD,1820,1820
80051301,80077,807,WD,1820,WD,3641,1821
80051301,80020,807,GD,0,GD,3641,3641
80051301,80080,807,GK,0,GK,3641,3641
80051301,80155,807,GA,0,S,2731,2731
80051301,80155,807,S,2731,S,3641,910
80051301,80179,807,S,0,S,3641,3641
80051301,80083,807,S,0,S,3641,3641
80051301,80086,807,S,0,S,3641,3641
80051301,80076,807,WD,0,S,1820,1820
80051301,80076,807,S,1820,S,3641,1821
