matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
102930101,811,993463,1,31,0,0,miss,0,31,0,0,0,812
102930101,811,993463,1,34,0,0,goal,1,34,1,0,1,812
102930101,812,999128,1,61,0,0,goal,1,61,1,1,0,811
102930101,812,999128,1,140,0,1,goal,1,140,1,2,-1,811
102930101,812,80532,1,167,0,2,goal,1,167,1,3,-2,811
102930101,811,80113,1,196,0,2,goal,1,196,2,3,-1,812
102930101,812,999128,1,247,0,0,goal,1,247,2,4,-2,811
102930101,811,80113,1,320,0,1,goal,1,320,3,4,-1,812
102930101,812,80532,1,341,0,1,goal,1,341,3,5,-2,811
102930101,811,80113,1,405,0,1,goal,1,405,4,5,-1,812
102930101,812,80532,1,470,0,0,goal,1,470,4,6,-2,811
102930101,811,80113,1,497,0,2,goal,1,497,5,6,-1,812
102930101,811,80113,1,530,0,0,goal,1,530,6,6,0,812
102930101,811,80113,1,569,0,0,goal,1,569,7,6,1,812
102930101,812,80532,1,590,1,1,goal,1,590,7,7,0,811
102930101,811,80113,1,620,0,2,goal,1,620,8,7,1,812
102930101,812,80532,1,638,0,0,goal,1,638,8,8,0,811
102930101,811,80113,1,658,0,1,goal,1,658,9,8,1,812
102930101,812,999128,1,678,0,0,goal,1,678,9,9,0,811
102930101,811,80113,1,718,0,0,goal,1,718,10,9,1,812
102930101,811,80113,1,749,0,2,goal,1,749,11,9,2,812
102930101,811,993463,1,776,0,2,goal,1,776,12,9,3,812
102930101,812,80532,1,814,0,0,goal,1,814,12,10,2,811
102930101,811,993463,1,847,0,0,goal,1,847,13,10,3,812
102930101,811,80113,1,871,0,2,goal,1,871,14,10,4,812
102930101,811,80113,1,885,0,1,goal,1,885,15,10,5,812
102930101,812,80532,1,901,1,2,miss,0,901,15,10,5,811
102930101,811,80113,2,13,0,0,goal,1,924,16,10,6,812
102930101,811,80113,2,56,0,2,goal,1,967,17,10,7,812
102930101,812,80532,2,96,0,2,goal,1,1007,17,11,6,811
102930101,812,80532,2,115,0,1,goal,1,1026,17,12,5,811
102930101,811,80113,2,137,0,2,goal,1,1048,18,12,6,812
102930101,811,80113,2,168,0,2,goal,1,1079,19,12,7,812
102930101,811,80113,2,198,0,2,goal,1,1109,20,12,8,812
102930101,811,80113,2,256,0,0,goal,1,1167,21,12,9,812
102930101,811,80113,2,280,0,0,miss,0,1191,21,12,9,812
102930101,812,80532,2,298,1,0,goal,1,1209,21,13,8,811
102930101,812,80532,2,313,0,2,goal,1,1224,21,14,7,811
102930101,811,993463,2,336,0,2,goal,1,1247,22,14,8,812
102930101,812,999128,2,346,0,0,goal,1,1257,22,15,7,811
102930101,811,80113,2,379,0,0,goal,1,1290,23,15,8,812
102930101,811,80113,2,403,0,2,goal,1,1314,24,15,9,812
102930101,811,993463,2,426,0,2,goal,1,1337,25,15,10,812
102930101,812,999128,2,463,0,0,goal,1,1374,25,16,9,811
102930101,811,80113,2,479,0,0,goal,1,1390,26,16,10,812
102930101,812,999128,2,520,0,0,goal,1,1431,26,17,9,811
102930101,811,993463,2,539,0,0,goal,1,1450,27,17,10,812
102930101,812,999128,2,564,0,1,goal,1,1475,27,18,9,811
102930101,811,80113,2,585,0,2,miss,0,1496,27,18,9,812
102930101,812,999128,2,620,1,2,goal,1,1531,27,19,8,811
102930101,812,999128,2,647,0,0,goal,1,1558,27,20,7,811
