matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
122050302,801,8118,40.0,5.0,40.0,5.0,4.0,0.0,0.0,0.0,0.0,29.0,64.0,30.0,3.0,3.0,11.0,14.0,41.0,61.0,16.0,63.0,17.0,35.0,2.0,32.0,45.0,8.0,35.0,2.0,37.0,21.0,10.0,6.0,5.0,6.0,4.0,38.0,307.5,3.0,0.0,33.0,7.0,39.0,21.0,10.0,24.0,49.0,0.0,0.0,75.0,11.0,3.0,63.0,94.5,58.730158730158735,45.16129032258064,13.568868407578094
122050302,8118,801,31.0,7.0,31.0,7.0,3.0,1.0,0.0,0.0,0.0,33.0,50.0,23.0,3.0,3.0,10.0,13.0,38.0,50.0,10.0,50.0,15.0,25.0,3.0,28.0,38.0,10.0,25.0,3.0,28.0,17.0,5.0,6.0,6.0,5.0,9.0,0.0,220.5,6.0,5.0,29.0,7.0,31.0,24.0,2.0,29.0,51.0,0.0,0.0,55.0,8.0,0.0,62.0,93.0,45.16129032258064,58.730158730158735,-13.568868407578094
