matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080802,8118,8119,60.0,16.0,60.0,16.0,2.0,5.0,0.0,0.0,1.0,46.0,67.0,28.0,4.0,4.0,15.0,20.0,180.0,67.0,88.0,17.0,65.0,21.0,49.0,10.0,51.0,76.0,17.0,49.0,10.0,59.0,37.0,11.0,11.0,7.0,6.0,0.0,24.0,396.0,8.0,2.0,88.0,36.0,14.0,69.0,30.0,106.0,11.0,54.0,0.0,31.0,4.0,106.0,55.660377358490564,51.578947368421055,4.081429990069509
111080802,8119,8118,54.0,8.0,54.0,8.0,9.0,3.0,0.0,0.0,6.0,47.0,58.0,48.0,6.0,6.0,13.0,20.0,152.0,55.0,75.0,21.0,52.0,28.0,44.0,5.0,40.0,62.0,13.0,44.0,5.0,49.0,32.0,11.0,6.0,6.0,7.0,0.0,31.0,294.5,8.0,1.0,75.0,56.0,13.0,54.0,35.0,95.0,12.0,46.0,0.0,20.0,4.0,95.0,51.578947368421055,55.660377358490564,-4.081429990069509
