matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080103,806,8118,50,17,50,17,3,10,0,0,0,50,57,41,4,4,16,20,177,58,85,15,60,31,47,8,48,67,12,47,8,55,30,9,16,9,8,0,42,286,14,1,85,55,12,63,32,100.0,9,53,0,47,5.0,100.0,55.00000000000001,50.526315789473685,4.473684210526322
111080103,8118,806,37,18,37,18,5,4,0,0,0,46,60,37,1,1,24,25,143,51,66,13,38,33,35,13,44,55,7,35,13,48,32,5,11,8,9,0,0,278,13,0,66,50,10,61,34,95.0,3,47,0,34,0.0,95.0,50.526315789473685,55.00000000000001,-4.473684210526322
