matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
100840102,804,8117,80293,1,0,0,0,0,23,1,0,0,42,14,0,7,26,4,22,0,60.0,0,0,0,0,14,1,0,51,4,0,0,3,0.0,1.0,0.0,51.0,0.0,4.0,0.0,14.0,7.0,42.0,0.0,23.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,1.0,4.0,60.0,3.0,0.0,0.0,-1.0,-1.0
100840102,804,8117,80540,1,0,1,0,0,0,2,0,1,39,1,0,1,38,5,33,0,60.0,0,0,1,0,1,2,0,39,4,1,0,4,1.0,2.0,0.0,39.0,1.0,5.0,1.0,1.0,1.0,39.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,1.0,2.0,4.0,60.0,4.0,0.0,0.0,-1.0,-1.0
100840102,804,8117,80572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100840102,804,8117,80577,0,1,0,0,0,3,8,2,3,0,0,3,0,0,0,0,1,60.0,0,12,0,0,0,20,1,7,4,2,0,1,2.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,60.0,1.0,1.0,1.0,-1.0,-1.0
100840102,804,8117,991901,1,0,0,0,0,0,5,0,2,28,26,0,9,0,0,0,0,60.0,0,1,0,0,26,6,0,2,4,0,0,2,0.0,6.0,0.0,2.0,0.0,0.0,0.0,26.0,9.0,28.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,4.0,60.0,2.0,0.0,0.0,-1.0,-1.0
100840102,804,8117,994213,0,0,0,0,0,0,13,0,8,6,0,2,0,0,0,0,1,60.0,0,3,0,0,0,16,0,7,4,0,0,0,0.0,16.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,4.0,60.0,0.0,0.0,1.0,-1.0,-1.0
100840102,804,8117,994224,2,1,0,0,0,23,2,0,1,44,41,1,15,0,0,0,0,60.0,0,5,0,0,41,7,0,26,4,0,0,4,0.0,7.0,1.0,26.0,0.0,0.0,0.0,41.0,15.0,44.0,0.0,23.0,5.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,60.0,4.0,0.0,0.0,-1.0,-1.0
100840102,804,8117,994226,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,60.0,0,3,0,0,0,8,3,12,4,0,0,0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,60.0,0.0,3.0,0.0,-1.0,-1.0
100840102,804,8117,1001717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100840102,804,8117,1001920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
