matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
103930901,804,80045,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,24.5,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,0.0,0.0
103930901,804,80045,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.5,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0
103930901,804,80045,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0
103930901,804,80045,4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
103930901,804,80293,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,8.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0
103930901,804,80293,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,15.0,0.0,24.5,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0
103930901,804,80293,3,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,6.0,0.0,0.0,15.0,1.0,-8.0,0.0,0.0,1.0,1.0,0.0,3.0,11.0,1.0,0.0,0.0
103930901,804,80293,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0,6.0,0.0,1.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0
103930901,804,80540,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
103930901,804,80540,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,9.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,1.0,0.0,0.0
103930901,804,80540,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,15.0,0.0,23.5,1.0,0.0,2.0,2.0,1.0,1.0,10.0,1.0,0.0,0.0
103930901,804,80540,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0
103930901,804,80577,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,18.5,1.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0
103930901,804,80577,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.5,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
103930901,804,80577,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,22.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0
103930901,804,80577,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.5,2.0,0.0,0.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0
103930901,804,991901,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
103930901,804,991901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,6.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,34.0,1.0,0.0,6.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0
103930901,804,991901,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,46.0,1.0,0.0,13.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0
103930901,804,991901,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,12.5,0.0,0.0,6.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0
