matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107241301,806,8119,5.0,1.0,0.0,0.0,1.0,55.0,62.0,32.0,4.0,4.0,11.0,162.0,60.0,86.0,9.0,89.0,25.0,53.0,63.0,7.0,56.0,38.0,8.0,10.0,6.0,5.0,0.0,14.0,329.5,18.0,2.0,86.0,50.0,13.0,27.0,93.0,1.0,50.0,0.0,43.0,1.0,92.51174357557336,60.215053763440864,70.32967032967034,-10.114616566229472
107241301,8119,806,4.0,3.0,0.0,0.0,1.0,56.0,70.0,45.0,6.0,6.0,16.0,163.0,62.0,86.0,14.0,79.0,23.0,58.0,68.0,4.0,64.0,43.0,11.0,10.0,5.0,6.0,0.0,50.0,438.0,8.0,4.0,86.0,53.0,14.0,23.0,91.0,4.0,50.0,0.0,37.0,2.0,90.52224371373308,70.32967032967034,60.215053763440864,10.114616566229472
