matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80180504,803,2,0,0,0,1,40,62,1,9,42,6,31,54,10,44,4,0,16,2,2,78,9,3,0,8,60,59.61910019321005,73.33333333333333,71.42857142857143,1.904761904761898
80180504,808,2,7,0,0,0,42,34,8,15,45,19,29,61,11,50,7,0,14,4,4,48,8,12,0,13,70,69.55561689207839,71.42857142857143,73.33333333333333,-1.904761904761898
