matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80280102,803,5,5,0,0,0,49,32,1,14,46,13,29,63,16,47,9,0,22,3,1,55,12,4,0,12,72,71.16968698517297,65.27777777777779,73.91304347826086,-8.635265700483075
80280102,805,2,6,0,0,1,50,47,2,19,42,11,33,57,6,51,5,0,27,1,3,74,14,3,0,13,69,68.20428336079077,73.91304347826086,65.27777777777779,8.635265700483075
