matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650303,807,59.0,15.0,59.0,15.0,4.0,0.0,1.0,0.0,5.0,61.0,76.0,60.0,0.0,0.0,7.0,7.0,62.0,81.0,9.0,33.0,19.0,51.0,9.0,47.0,74.0,14.0,51.0,9.0,60.0,50.0,3.0,7.0,7.0,7.0,4.0,29.0,277.5,13.0,2.0,73.0,3.0,69.0,23.0,6.0,54.0,47.0,0.0,1.0,64.0,12.0,4.0,99.0,99.0,60.60606060606061,71.1340206185567,-10.527960012496095
116650303,810,66.0,13.0,66.0,13.0,3.0,0.0,0.0,1.0,3.0,52.0,79.0,40.0,1.0,1.0,9.0,10.0,71.0,95.0,11.0,73.0,16.0,61.0,8.0,60.0,79.0,10.0,61.0,8.0,69.0,52.0,8.0,9.0,7.0,7.0,4.0,40.0,364.5,15.0,0.0,55.0,1.0,77.0,20.0,6.0,45.0,53.0,0.0,3.0,75.0,11.0,4.0,97.0,97.0,71.1340206185567,60.60606060606061,10.527960012496095
