matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
117070301,8118,1019169,1,48,0,1,goal,1,48,0,1,-1
117070301,8118,1019169,1,105,0,1,goal,1,105,0,2,-2
117070301,801,1015271,1,132,0,0,miss,0,132,0,2,-2
117070301,8118,80150,1,158,0,1,goal,1,158,0,3,-3
117070301,8118,80150,1,189,0,1,goal,1,189,0,4,-4
117070301,801,1001865,1,211,3,3,goal,1,211,1,4,-3
117070301,8118,80150,1,230,3,1,goal,1,230,1,5,-4
117070301,801,1001865,1,299,0,0,goal,1,299,2,5,-3
117070301,8118,1019169,1,347,0,2,goal,1,347,2,6,-4
117070301,801,1001865,1,375,3,1,goal,1,375,3,6,-3
117070301,8118,80150,1,423,0,0,goal,1,423,3,7,-4
117070301,801,1015271,1,441,1,1,2pt Miss,0,441,3,7,-4
117070301,801,1001865,1,471,3,3,goal,1,471,4,7,-3
117070301,801,1001865,1,517,0,0,goal,1,517,5,7,-2
117070301,801,1015271,1,563,1,1,2pt Miss,0,563,5,7,-2
117070301,801,1001865,1,570,0,1,goal,1,570,6,7,-1
117070301,8118,1019169,1,598,1,1,2pt Goal,2,598,6,9,-3
117070301,801,1001865,2,13,3,1,goal,1,613,7,9,-2
117070301,8118,1019169,2,41,0,2,goal,1,641,7,10,-3
117070301,801,1015271,2,76,0,1,goal,1,676,8,10,-2
117070301,8118,80150,2,97,0,0,goal,1,697,8,11,-3
117070301,801,1001865,2,165,0,2,goal,1,765,9,11,-2
117070301,8118,80150,2,190,0,1,goal,1,790,9,12,-3
117070301,801,1001865,2,199,0,0,miss,0,799,9,12,-3
117070301,8118,1019169,2,215,3,3,miss,0,815,9,12,-3
117070301,8118,80150,2,219,3,1,goal,1,819,9,13,-4
117070301,8118,80150,2,248,1,1,goal,1,848,9,14,-5
117070301,801,1015271,2,281,0,0,goal,1,881,10,14,-4
117070301,8118,80150,2,328,0,1,goal,1,928,10,15,-5
117070301,801,1001865,2,340,0,0,goal,1,940,11,15,-4
117070301,801,1001865,2,384,3,3,goal,1,984,12,15,-3
117070301,801,1015271,2,402,3,1,goal,1,1002,13,15,-2
117070301,8118,1019169,2,437,0,2,miss,0,1037,13,15,-2
117070301,8118,1019169,2,463,1,1,2pt Miss,0,1063,13,15,-2
117070301,801,1001865,2,476,3,1,goal,1,1076,14,15,-1
117070301,801,1001865,2,501,0,2,miss,0,1101,14,15,-1
117070301,801,1001865,2,535,0,0,goal,1,1135,15,15,0
117070301,8118,1019169,2,567,0,1,goal,1,1167,15,16,-1
117070301,801,1001865,2,584,0,2,miss,0,1184,15,16,-1
117070301,8118,1019169,2,600,3,1,goal,1,1200,15,17,-2
117070301,8118,80150,3,19,0,0,goal,1,1219,15,18,-3
117070301,801,1001865,3,47,3,3,goal,1,1247,16,18,-2
117070301,8118,80150,3,63,3,1,goal,1,1263,16,19,-3
117070301,801,1001865,3,78,0,1,goal,1,1278,17,19,-2
117070301,8118,80150,3,114,0,1,goal,1,1314,17,20,-3
117070301,801,1001865,3,134,3,3,goal,1,1334,18,20,-2
117070301,8118,1019169,3,156,3,1,goal,1,1356,18,21,-3
117070301,801,1001865,3,178,0,1,miss,0,1378,18,21,-3
117070301,801,1007306,3,232,3,1,goal,1,1432,19,21,-2
117070301,8118,80150,3,255,0,0,goal,1,1455,19,22,-3
117070301,8118,80150,3,291,3,1,goal,1,1491,19,23,-4
117070301,8118,80150,3,311,0,1,goal,1,1511,19,24,-5
117070301,8118,1019169,3,345,0,2,goal,1,1545,19,25,-6
117070301,8118,80150,3,360,0,2,goal,1,1560,19,26,-7
117070301,801,1007306,3,382,3,3,goal,1,1582,20,26,-6
117070301,8118,1019169,3,401,0,1,miss,0,1601,20,26,-6
117070301,8118,1019169,3,441,3,3,goal,1,1641,20,27,-7
117070301,801,1022294,3,455,0,2,goal,1,1655,21,27,-6
117070301,801,1007306,3,509,1,1,2pt Goal,2,1709,23,27,-4
117070301,801,1022294,3,536,3,1,goal,1,1736,24,27,-3
117070301,8118,1019169,3,566,3,1,goal,1,1766,24,28,-4
117070301,801,1007306,3,581,1,2,2pt Goal,2,1781,26,28,-2
117070301,8118,80150,3,599,1,1,2pt Goal,2,1799,26,30,-4
117070301,801,1001865,4,45,0,2,goal,1,1845,27,30,-3
117070301,801,1001865,4,88,3,1,goal,1,1888,28,30,-2
117070301,801,1001865,4,106,3,1,goal,1,1906,29,30,-1
117070301,8118,80150,4,151,3,3,goal,1,1951,29,31,-2
117070301,801,1001865,4,168,0,0,goal,1,1968,30,31,-1
117070301,8118,1019169,4,210,3,1,goal,1,2010,30,32,-2
117070301,801,1001865,4,236,0,1,goal,1,2036,31,32,-1
117070301,8118,1019169,4,263,3,1,goal,1,2063,31,33,-2
117070301,801,1001865,4,366,3,3,goal,1,2166,32,33,-1
117070301,8118,1019169,4,391,0,0,miss,0,2191,32,33,-1
117070301,8118,1019169,4,393,3,1,goal,1,2193,32,34,-2
117070301,801,1007306,4,417,3,1,goal,1,2217,33,34,-1
117070301,801,1001865,4,444,0,1,goal,1,2244,34,34,0
117070301,801,1001865,4,460,0,2,miss,0,2260,34,34,0
117070301,801,1001865,4,478,3,1,goal,1,2278,35,34,1
117070301,8118,1019169,4,501,3,1,goal,1,2301,35,35,0
117070301,801,1007306,4,526,1,1,2pt Goal,2,2326,37,35,2
117070301,801,1022294,4,553,0,1,miss,0,2353,37,35,2
117070301,801,1022294,4,557,0,1,goal,1,2357,38,35,3
117070301,8118,80150,4,600,1,1,2pt Goal,2,2400,38,37,1
