matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
102930102,813,833,6,2,0,0,2,56,37,6,9,167,87,16,28,70,7,63,44,9,10,9,0,19,3,0,87,56,5,93,9,48,0,26,91.72602739726027,67.74193548387096,57.73195876288659,10.009976720984369
102930102,833,813,3,4,0,0,0,57,46,4,7,185,104,11,40,69,13,56,45,4,7,6,0,20,1,0,104,66,4,97,5,52,0,29,95.67123287671232,57.73195876288659,67.74193548387096,-10.009976720984369
