matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
98180205,805,810,80054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,80054,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,80054,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,80054,4,0,0,0,0,0,0,1,0,0,10,0,0,0,6,2,4,0,10,0,0,1,0,4,1,0,15,1,1,0,1
98180205,805,810,80100,1,0,0,0,0,0,7,0,0,0,35,5,0,0,9,1,8,0,15,0,0,0,0,27,0,0,38,1,0,0,0
98180205,805,810,80100,2,1,0,0,0,0,10,2,0,0,36,2,0,0,12,1,11,0,15,0,0,1,0,23,2,0,40,1,1,0,1
98180205,805,810,80100,3,0,0,0,0,0,5,0,0,1,25,2,0,0,8,3,5,0,15,0,0,0,0,18,0,0,26,1,0,0,3
98180205,805,810,80100,4,1,1,0,0,0,7,0,0,0,23,3,0,0,5,2,3,0,15,0,0,0,0,18,0,0,27,1,0,0,3
98180205,805,810,80192,1,0,0,0,0,1,0,1,0,0,19,1,0,0,0,0,0,0,15,0,1,0,0,18,2,0,21,1,0,0,1
98180205,805,810,80192,2,0,0,0,0,0,0,1,0,2,11,0,2,0,0,0,0,2,15,0,1,0,0,10,2,0,11,1,0,0,0
98180205,805,810,80192,3,0,0,0,0,0,1,1,0,0,18,0,1,0,0,0,0,1,15,0,1,0,0,17,2,0,18,1,0,0,0
98180205,805,810,80192,4,0,0,0,0,0,0,4,0,1,11,1,0,0,0,0,0,0,15,0,3,0,0,11,7,0,12,1,0,0,1
98180205,805,810,80304,1,0,0,0,0,0,0,1,0,0,34,6,0,2,0,0,0,0,15,0,1,0,0,33,2,1,35,1,0,0,0
98180205,805,810,80304,2,0,0,0,0,0,0,2,0,1,32,7,0,4,0,0,0,0,15,0,1,0,0,34,3,1,34,1,0,0,0
98180205,805,810,80304,3,0,0,0,0,0,1,0,0,0,12,3,0,2,0,0,0,0,6,0,0,0,0,12,0,0,9,1,0,0,0
98180205,805,810,80304,4,0,0,0,0,0,0,3,0,0,11,4,0,1,0,0,0,0,6,0,1,0,0,11,4,0,11,1,0,0,0
98180205,805,810,80305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,80305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,80305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,80305,4,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,1,10,0,1,0,0,2,5,0,5,1,0,0,0
98180205,805,810,80535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,80535,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98180205,805,810,80535,3,0,0,0,0,0,0,2,0,0,28,7,1,0,0,0,0,1,15,0,1,1,0,28,3,0,29,1,1,0,0
98180205,805,810,80535,4,1,0,0,0,0,0,1,0,0,19,3,0,2,0,0,0,0,10,0,0,0,0,19,1,0,19,1,0,0,1
98180205,805,810,80604,1,0,0,0,0,0,0,3,0,0,10,0,1,0,0,0,0,1,15,0,1,0,0,7,4,0,10,1,0,0,0
98180205,805,810,80604,2,0,0,0,0,0,0,6,0,2,3,0,0,0,0,0,0,0,15,0,0,0,0,3,6,0,3,1,0,0,0
98180205,805,810,80604,3,0,0,0,0,0,0,3,2,1,10,0,3,0,0,0,0,1,15,0,2,0,0,10,5,1,10,1,2,0,0
98180205,805,810,80604,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,1,0,0,0
98180205,805,810,80708,1,0,0,0,0,0,1,1,0,0,14,0,1,0,0,0,0,1,15,0,1,0,0,13,2,0,14,1,0,0,0
98180205,805,810,80708,2,0,0,0,0,0,0,1,0,1,10,0,1,0,0,0,0,1,15,0,1,0,0,10,2,0,10,1,0,0,0
98180205,805,810,80708,3,0,0,0,0,0,0,2,1,1,8,0,1,0,0,0,0,0,15,0,2,0,0,8,4,0,10,1,1,0,1
98180205,805,810,80708,4,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,15,0,2,0,0,7,2,2,11,1,0,0,1
98180205,805,810,998998,1,0,1,0,0,0,3,1,0,0,21,7,0,4,0,0,0,0,15,0,0,0,0,21,1,0,23,1,0,0,1
98180205,805,810,998998,2,1,0,0,0,0,3,1,0,0,14,5,0,2,0,0,0,0,15,0,0,0,0,14,1,0,15,1,0,0,2
98180205,805,810,998998,3,2,0,0,0,1,2,0,0,0,9,4,0,2,0,0,0,0,11,0,0,0,1,10,0,0,11,1,0,0,3
98180205,805,810,998998,4,0,0,0,0,0,5,2,0,0,23,4,0,2,0,0,0,0,15,0,0,0,0,23,2,0,25,1,0,0,0
98180205,805,810,1001698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1001698,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1001698,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1001698,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1001705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1001705,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1001705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1001705,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180205,805,810,1003472,1,0,0,0,0,0,0,0,0,0,9,0,0,0,6,2,4,0,15,0,1,2,0,3,1,0,11,1,2,0,2
98180205,805,810,1003472,2,0,0,0,0,0,0,0,0,0,6,0,0,0,5,2,3,0,15,0,1,1,0,1,1,0,9,1,1,0,0
