matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910902,807,66,4,66,4,5,1,1,0,5,50,74,47,4,4,16,20,64,102,15,60,23,61,1,56,70,8,61,1,62,39,9,14,5,6,3,38,368,10,3,57,13,63,26,8,53,0,74,17,3.0,95.0,95.0,65.26315789473685,44.680851063829785,20.582306830907065
113910902,8118,41,18,41,18,6,4,0,1,1,42,52,50,2,2,12,14,49,67,9,56,28,32,10,34,59,17,32,10,42,28,5,9,6,5,9,29,127,16,1,66,9,52,37,6,47,0,53,19,5.0,94.0,94.0,44.680851063829785,65.26315789473685,-20.582306830907065
