matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
109850104,811,813,1,2.0,0.0,0.0,0.0,0.0,11.0,67.0,7.0,0.0,0.0,6.0,39.0,16.0,18.0,3.0,67.0,8.0,16.0,17.0,1.0,16.0,8.0,2.0,6.0,2.0,3.0,0.0,61.0,8.0,1.0,18.0,15.0,1.0,9.0,26.0,0.0,58.0,0.0,43.0,0.0,104.0,61.53846153846154,31.818181818181817,29.720279720279724
109850104,811,813,2,1.0,2.0,0.0,0.0,1.0,13.0,62.0,6.0,3.0,3.0,2.0,41.0,14.0,22.0,4.0,50.0,7.0,13.0,16.0,1.0,15.0,8.0,2.0,5.0,2.0,1.0,0.0,89.0,7.0,0.0,22.0,13.0,5.0,8.0,24.0,0.0,52.0,0.0,36.0,0.0,96.0,62.5,52.38095238095239,10.119047619047613
109850104,811,813,3,0.0,1.0,0.0,0.0,0.0,13.0,62.0,15.0,0.0,0.0,4.0,22.0,8.0,11.0,1.0,0.0,10.0,7.0,11.0,1.0,10.0,8.0,0.0,2.0,3.0,1.0,100.0,9.5,6.0,1.0,11.0,22.0,0.0,10.0,20.0,1.0,44.0,0.0,14.0,1.0,80.0,50.0,63.63636363636363,-13.636363636363633
109850104,811,813,4,0.0,0.0,1.0,0.0,0.0,11.0,69.0,11.0,0.0,0.0,1.0,32.0,10.0,16.0,1.0,0.0,6.0,8.0,14.0,2.0,12.0,9.0,0.0,3.0,1.0,1.0,100.0,37.0,6.0,1.0,16.0,17.0,0.0,6.0,18.0,2.0,53.0,0.0,21.0,2.0,72.0,66.66666666666666,63.63636363636363,3.030303030303024
109850104,813,811,1,2.0,2.0,0.0,0.0,0.0,10.0,33.0,14.0,0.0,0.0,1.0,23.0,7.0,9.0,3.0,67.0,14.0,5.0,9.0,2.0,7.0,4.0,2.0,1.0,3.0,2.0,50.0,-40.0,4.0,0.0,9.0,18.0,2.0,14.0,22.0,2.0,42.0,0.0,11.0,1.0,88.0,31.818181818181817,61.53846153846154,-29.720279720279724
109850104,813,811,2,0.0,0.0,0.0,0.0,0.0,11.0,46.0,7.0,1.0,1.0,4.0,23.0,7.0,9.0,4.0,50.0,10.0,7.0,11.0,0.0,11.0,6.0,2.0,3.0,1.0,2.0,0.0,69.0,6.0,1.0,9.0,13.0,3.0,10.0,21.0,1.0,48.0,0.0,33.0,0.0,84.0,52.38095238095239,62.5,-10.119047619047613
109850104,813,811,3,0.0,0.0,0.0,0.0,0.0,12.0,58.0,6.0,3.0,3.0,0.0,37.0,15.0,18.0,6.0,83.0,7.0,12.0,17.0,3.0,14.0,7.0,5.0,2.0,1.0,3.0,67.0,101.5,7.0,0.0,18.0,13.0,5.0,7.0,22.0,2.0,56.0,0.0,22.0,2.0,88.0,63.63636363636363,50.0,13.636363636363633
109850104,813,811,4,1.0,0.0,0.0,1.0,1.0,12.0,57.0,17.0,2.0,2.0,4.0,37.0,14.0,21.0,3.0,100.0,7.0,13.0,15.0,1.0,14.0,8.0,3.0,3.0,1.0,1.0,0.0,83.5,4.0,1.0,21.0,21.0,3.0,7.0,22.0,1.0,47.0,0.0,33.0,0.0,88.0,63.63636363636363,66.66666666666666,-3.030303030303024
