matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
109850104,811,813,80052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,6.0,0.0,0.0,15.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,8.0,1.0,1.0,0.0,4.0,20.0,8.0,0.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,4.0,0.0,4.0,32.0,0.0,0.0,8.0,4.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,4.0,60.0,4.0,0.0,0.0,0.0,-4.0,-16.0
109850104,811,813,80113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,6.0,7.0,0.0,0.0,3.0,6.0,28.0,3.0,25.0,1.0,0.0,45.0,0.0,20.5,0.0,0.0,7.0,1.0,0.0,5.0,29.0,3.0,1.0,0.0,1.3333333333333333,27.333333333333332,1.3333333333333333,0.0,4.0,0.0,1.3333333333333333,0.0,38.666666666666664,4.0,0.0,9.333333333333332,0.0,8.0,46.666666666666664,0.0,0.0,0.0,9.333333333333332,33.33333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,6.666666666666666,37.33333333333333,1.3333333333333333,4.0,60.0,8.0,0.0,0.0,0.0,11.0,14.666666666666666
109850104,811,813,80293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109850104,811,813,80296,0.0,1.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,19.0,12.0,17.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,29.5,0.0,0.0,17.0,4.0,1.0,3.0,15.0,3.0,0.0,0.0,0.0,39.33333333333333,5.333333333333333,0.0,4.0,1.3333333333333333,0.0,1.3333333333333333,20.0,0.0,0.0,22.666666666666664,0.0,14.666666666666666,25.333333333333332,0.0,14.666666666666666,0.0,22.666666666666664,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.333333333333333,4.0,60.0,16.0,1.3333333333333333,1.3333333333333333,0.0,9.0,12.0
109850104,811,813,80299,0.0,0.0,0.0,0.0,1.0,8.0,0.0,7.0,1.0,1.0,6.0,9.0,5.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,60.0,0.0,48.5,3.0,3.0,9.0,10.0,0.0,3.0,10.0,4.0,0.0,0.0,0.0,48.5,10.0,0.0,3.0,6.0,1.0,3.0,10.0,0.0,0.0,9.0,1.0,3.0,9.0,0.0,8.0,3.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,4.0,60.0,5.0,0.0,2.0,0.0,7.0,7.0
109850104,811,813,80343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,0.0,-20.0,8.0,0.0,0.0,20.0,1.0,4.0,6.0,4.0,0.0,0.0,0.0,-20.0,20.0,0.0,4.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,12.0,4.0,60.0,0.0,1.0,0.0,0.0,7.0,7.0
109850104,811,813,80577,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,42.9,0.0,22.5,7.0,0.0,0.0,10.0,1.0,2.0,10.0,3.0,0.0,0.0,0.0,31.468531468531467,13.986013986013985,0.0,2.797202797202797,1.3986013986013985,1.3986013986013985,4.195804195804196,13.986013986013985,0.0,0.0,0.0,1.3986013986013985,0.0,1.3986013986013985,0.0,6.9930069930069925,9.79020979020979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3986013986013985,2.797202797202797,0.0,4.195804195804196,4.195804195804196,59.99999999999999,0.0,1.3986013986013985,2.797202797202797,0.0,8.0,11.188811188811188
109850104,811,813,80701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,2.5,2.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.575757575757576,15.151515151515152,0.0,0.0,3.0303030303030303,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09090909090909,6.0606060606060606,60.0,0.0,0.0,0.0,0.0,0.0,0.0
109850104,811,813,993463,1.0,0.0,1.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,1.0,37.0,9.0,13.0,0.0,0.0,4.0,9.0,23.0,1.0,22.0,1.0,0.0,60.0,0.0,71.5,1.0,0.0,13.0,5.0,3.0,4.0,48.0,4.0,1.0,0.0,1.0,71.5,5.0,0.0,4.0,1.0,1.0,0.0,48.0,1.0,1.0,13.0,0.0,9.0,37.0,0.0,18.0,1.0,13.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,23.0,4.0,4.0,60.0,9.0,3.0,0.0,0.0,7.0,7.0
109850104,811,813,994224,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,20.0,15.0,20.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,55.2,0.0,16.0,2.0,0.0,20.0,5.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,17.391304347826086,5.434782608695652,0.0,4.3478260869565215,0.0,1.0869565217391304,0.0,4.3478260869565215,0.0,0.0,21.73913043478261,0.0,15.217391304347824,21.73913043478261,0.0,4.3478260869565215,2.1739130434782608,21.73913043478261,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,3.260869565217391,4.3478260869565215,60.0,16.304347826086957,0.0,0.0,0.0,5.0,5.434782608695652
