matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650203,810,8119,80343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,1.0,1.0,11.0,12.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57.43333333333333,0.0,109.0,3.0,1.0,18.0,2.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,4.178757980266976,113.8711549622751,18.804410911201394,11.491584445734183,1.044689495066744,0.0,0.0,0.0,0.0,0.0,0.0,2.089378990133488,3.134068485200232,0.0,0.0,1.044689495066744,0.0,0.0,0.0,1.044689495066744,15.67034242600116,0.0,0.0,1.044689495066744,7.312826465467208,0.0,1.044689495066744,0.0,0.0,0.0,0.0,1.044689495066744,0.0,0.0,1.044689495066744,0.0,1.044689495066744,0.0,12.536273940800928,4.178757980266976,59.99999999999999,0.0,0.0,2.089378990133488,1.044689495066744,14.0,14.625652930934416
116650203,810,8119,80473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,24.0,38.0,2.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,60.0,0.0,61.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,0.0,10.0,0.0,3.0,0.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,38.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,4.0,60.0,24.0,3.0,1.0,1.0,17.0,17.0
116650203,810,8119,80534,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-6.5,1.0,0.0,7.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,-13.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,6.0,0.0,2.0,4.0,60.0,0.0,6.0,2.0,0.0,0.0,0.0
116650203,810,8119,80826,61.0,0.0,61.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,58.0,0.0,0.0,61.0,3.0,58.0,0.0,58.0,0.0,0.0,60.0,1.0,88.5,0.0,0.0,1.0,1.0,58.0,5.0,4.0,4.0,4.0,0.0,4.0,4.0,88.5,1.0,0.0,4.0,0.0,58.0,58.0,3.0,0.0,0.0,0.0,0.0,61.0,58.0,0.0,0.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,4.0,0.0,0.0,0.0,2.0,5.0,61.0,0.0,4.0,60.0,0.0,4.0,1.0,0.0,17.0,17.0
116650203,810,8119,998408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,0.0,28.5,0.0,1.0,2.0,4.0,0.0,4.0,4.0,0.0,14.0,0.0,2.0,0.0,28.5,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,60.0,4.0,2.0,4.0,0.0,17.0,17.0
116650203,810,8119,1000231,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.016666666666666,0.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,67.86497150372644,0.0,0.0,1.578255151249452,0.0,0.0,0.0,1.578255151249452,22.095572117492328,1.578255151249452,17.360806663743972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.98684787373959,1.578255151249452,0.0,3.156510302498904,0.0,0.0,0.0,0.0,1.578255151249452,1.578255151249452,0.0,4.734765453748356,60.0,25.252082419991233,1.578255151249452,1.578255151249452,0.0,21.0,33.14335817623849
116650203,810,8119,1005495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.181818181818182,49.09090909090909,24.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,59.99999999999999,0.0,0.0,0.0,0.0,1.0,8.181818181818182
116650203,810,8119,1007298,11.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,3.0,8.0,2.0,23.0,14.0,4.0,8.0,2.0,10.0,1.0,0.0,51.983333333333334,0.0,59.0,0.0,0.0,4.0,1.0,12.0,3.0,4.0,2.0,5.0,0.0,2.0,2.3084321898044244,68.09874959923052,4.616864379608849,0.0,3.4626482847066367,2.3084321898044244,9.233728759217698,13.850593138826547,4.616864379608849,26.546970182750883,3.4626482847066367,12.696377043924334,0.0,12.696377043924334,11.542160949022122,0.0,2.3084321898044244,9.233728759217698,0.0,0.0,4.616864379608849,0.0,0.0,1.1542160949022122,0.0,0.0,0.0,0.0,28.855402372555304,3.4626482847066367,12.696377043924334,5.771080474511061,0.0,0.0,0.0,0.0,3.4626482847066367,16.15902532863097,0.0,4.616864379608849,60.0,26.546970182750883,2.3084321898044244,1.1542160949022122,0.0,13.0,15.004809233728759
116650203,810,8119,1014130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.233333333333334,0.0,54.5,5.0,0.0,13.0,2.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,1.0863005431502715,59.2033796016898,14.121907060953529,3.2589016294508144,1.0863005431502715,0.0,0.0,0.0,0.0,0.0,0.0,7.604103802051901,5.431502715751357,0.0,0.0,0.0,0.0,0.0,0.0,1.0863005431502715,8.690404345202172,0.0,0.0,0.0,4.345202172601086,0.0,1.0863005431502715,0.0,0.0,0.0,0.0,4.345202172601086,0.0,1.0863005431502715,0.0,0.0,1.0863005431502715,0.0,4.345202172601086,4.345202172601086,59.99999999999999,0.0,1.0863005431502715,2.172601086300543,2.172601086300543,19.0,20.63971031985516
116650203,810,8119,1026857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
