matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
104230101,811,833,3,3,0,0,0,44,49,2,12,131,60,16,27,57,3,54,39,6,9,9,0,19,1,1,60,68,9,82,3,49,0,26,80.3483941208492,65.85365853658537,57.47126436781609,8.382394168769281
104230101,833,811,1,4,0,0,0,49,50,1,19,159,93,13,34,56,6,50,34,7,9,8,0,26,0,1,93,76,9,87,1,51,0,31,85.24768644529124,57.47126436781609,65.85365853658537,-8.382394168769281
