matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
104230101,811,833,994224,0,0,0,0,0,18,4,0,2,29,25,1,14,0,0,0,0,61.233333333333334,0,2,0,1,25,6,1,24,4,0,0,0,0.0,5.87915078933043,0.979858464888405,23.51660315732172,0.0,0.0,0.0,24.496461622210123,13.71801850843767,28.415895481763744,0.0,17.63745236799129,1.95971692977681,24.496461622210123,0.0,0.979858464888405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95971692977681,3.91943385955362,3.91943385955362,60.0,0.0,0.979858464888405,0.0,4.0,3.91943385955362
104230101,833,811,80552,1,2,0,0,0,0,13,0,1,31,31,0,9,0,0,0,0,61.233333333333334,0,2,0,0,31,15,3,5,4,0,0,6,0.0,14.697876973326075,0.0,4.899292324442025,0.0,0.0,0.0,30.375612411540555,8.818726183995645,30.375612411540555,0.0,0.0,1.95971692977681,30.375612411540555,0.0,0.0,1.95971692977681,0.0,0.0,0.0,0.979858464888405,0.0,0.0,0.979858464888405,12.738160043549264,3.91943385955362,60.0,5.87915078933043,2.939575394665215,0.0,-4.0,-3.91943385955362
104230101,833,811,80555,0,1,0,0,0,17,0,0,0,36,17,0,11,18,2,16,0,61.233333333333334,0,0,0,0,17,0,2,40,4,0,0,1,0.0,0.0,0.0,39.1943385955362,0.0,1.95971692977681,0.0,16.657593903102885,10.778443113772456,35.27490473598258,0.0,16.657593903102885,0.0,16.657593903102885,15.67773543821448,0.0,0.979858464888405,0.0,0.0,0.0,0.0,0.0,17.63745236799129,0.0,0.0,3.91943385955362,60.0,0.979858464888405,1.95971692977681,0.0,-4.0,-3.91943385955362
104230101,833,811,80558,0,1,0,0,0,23,1,0,2,40,39,2,12,0,0,0,2,61.233333333333334,0,0,0,0,39,1,1,28,4,0,0,4,0.0,0.979858464888405,1.95971692977681,27.43603701687534,0.0,0.0,0.0,38.21448013064779,11.75830157866086,39.1943385955362,0.0,22.536744692433317,0.0,38.21448013064779,0.0,0.0,0.979858464888405,0.0,0.0,0.0,0.0,0.0,0.0,1.95971692977681,0.979858464888405,3.91943385955362,60.0,3.91943385955362,0.979858464888405,1.95971692977681,-4.0,-3.91943385955362
104230101,833,811,80559,0,0,0,0,0,3,15,0,10,2,1,4,0,0,0,0,3,61.233333333333334,0,3,0,0,1,18,1,9,4,0,0,0,0.0,17.63745236799129,3.91943385955362,8.818726183995645,0.0,0.0,0.0,0.979858464888405,0.0,1.95971692977681,0.0,2.939575394665215,2.939575394665215,0.979858464888405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79858464888405,14.697876973326075,3.91943385955362,60.0,0.0,0.979858464888405,2.939575394665215,-4.0,-3.91943385955362
104230101,833,811,80819,0,0,0,0,0,6,7,0,2,2,0,2,0,0,0,0,1,61.233333333333334,0,6,0,0,0,13,1,10,4,0,0,1,0.0,12.738160043549264,1.95971692977681,9.79858464888405,0.0,0.0,0.0,0.0,0.0,1.95971692977681,0.0,5.87915078933043,5.87915078933043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95971692977681,6.859009254218835,3.91943385955362,60.0,0.979858464888405,0.979858464888405,0.979858464888405,-4.0,-3.91943385955362
104230101,833,811,995127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104230101,833,811,999135,0,0,0,0,0,0,10,1,3,5,0,5,0,0,0,0,2,61.233333333333334,0,14,0,0,0,24,1,9,4,1,0,0,0.979858464888405,23.51660315732172,4.899292324442025,8.818726183995645,0.0,0.0,0.0,0.0,0.0,4.899292324442025,0.0,0.0,13.71801850843767,0.0,0.0,0.0,0.0,0.979858464888405,0.0,0.0,0.0,0.0,0.0,2.939575394665215,9.79858464888405,3.91943385955362,60.0,0.0,0.979858464888405,1.95971692977681,-4.0,-3.91943385955362
104230101,833,811,1001865,0,0,0,0,0,0,4,0,1,43,5,0,2,38,4,34,0,61.233333333333334,0,1,0,1,5,5,0,38,4,0,0,5,0.0,4.899292324442025,0.0,37.23462166575939,0.0,3.91943385955362,0.0,4.899292324442025,1.95971692977681,42.133913990201414,0.0,0.0,0.979858464888405,4.899292324442025,33.31518780620577,0.979858464888405,0.0,0.0,0.0,0.0,0.0,0.0,37.23462166575939,0.979858464888405,3.91943385955362,3.91943385955362,60.0,4.899292324442025,0.0,0.0,-4.0,-3.91943385955362
104230101,833,811,1009717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104230101,833,811,1009721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104230101,833,811,1009731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104230101,833,811,1010126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
