matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
104230101,80052,811,GS,0,S,2495,2495,833
104230101,80052,811,S,2495,S,3674,1179,833
104230101,993463,811,GA,0,S,1843,1843,833
104230101,993463,811,S,1843,S,3674,1831,833
104230101,994224,811,WA,0,WA,3674,3674,833
104230101,80833,811,C,0,S,1843,1843,833
104230101,80833,811,S,1843,C,2757,914,833
104230101,80833,811,C,2757,C,3674,917,833
104230101,991905,811,WD,0,WD,3674,3674,833
104230101,80470,811,GD,0,GD,3674,3674,833
104230101,80343,811,GK,0,S,2757,2757,833
104230101,80343,811,S,2757,S,3674,917,833
104230101,80113,811,S,0,GS,2495,2495,833
104230101,80113,811,GS,2495,GS,3674,1179,833
104230101,991901,811,S,0,C,1843,1843,833
104230101,991901,811,C,1843,S,2757,914,833
104230101,991901,811,S,2757,S,3674,917,833
104230101,80072,811,S,0,GA,1843,1843,833
104230101,80072,811,GA,1843,GA,3674,1831,833
104230101,80577,811,S,0,S,3674,3674,833
104230101,994213,811,S,0,GK,2757,2757,833
104230101,994213,811,GK,2757,GK,3674,917,833
104230101,1001865,833,GS,0,GS,3674,3674,811
104230101,80555,833,GA,0,GA,3674,3674,811
104230101,80558,833,WA,0,WA,3674,3674,811
104230101,80552,833,C,0,C,3674,3674,811
104230101,80819,833,WD,0,WD,3674,3674,811
104230101,80559,833,GD,0,GD,3674,3674,811
104230101,999135,833,GK,0,GK,3674,3674,811
104230101,995127,833,S,0,S,3674,3674,811
104230101,1009721,833,S,0,S,3674,3674,811
104230101,1010126,833,S,0,S,3674,3674,811
104230101,1009717,833,S,0,S,3674,3674,811
104230101,1009731,833,S,0,S,3674,3674,811
