matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
99730105,812,833,4,4,0,0,1,50,40,6,20,193,64,14,27,67,10,57,38,10,9,8,0,9,7,2,113,49,5,80,13,53,0,20,79.42636514065086,71.25,51.162790697674424,20.087209302325576
99730105,833,812,4,4,0,0,0,50,60,1,7,189,65,11,30,61,17,44,30,9,5,10,0,11,4,3,115,71,14,86,5,47,0,29,85.38334252619967,51.162790697674424,71.25,-20.087209302325576
