matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80180807,807,80009,2,1,0,0,0,20,2,0,1,24,0,10,21,4,17,0,0,0,0,1,2,1,0,0,4,60.0,24.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,10.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,4.0,4.0
80180807,807,80076,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,19.148936170212764,6.382978723404255,0.0,0.0,0.0,12.76595744680851,0.0,0.0,6.382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,6.382978723404255,0.0,0.0,0.0,5.0,31.914893617021278
80180807,807,80077,0,0,0,0,0,7,13,0,4,0,1,0,0,0,0,1,0,0,0,0,13,0,0,0,1,51.03333333333333,0.0,0.0,0.0,4.702808621815807,0.0,0.0,15.284128020901372,0.0,0.0,0.0,0.0,15.284128020901372,0.0,8.229915088177663,0.0,0.0,1.1757021554539517,0.0,0.0,0.0,0.0,1.1757021554539517,0.0,1.1757021554539517,0.0,-1.0,-1.1757021554539517
80180807,807,80078,0,0,0,0,0,0,2,0,3,5,0,2,39,3,36,0,0,0,2,0,2,1,2,0,3,60.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,3.0,2.0,0.0,39.0,4.0,4.0
80180807,807,80080,0,0,0,0,0,0,17,0,5,0,5,0,0,0,0,4,0,4,0,0,21,0,0,0,1,60.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0
80180807,807,80081,0,2,0,0,0,1,7,0,0,29,0,12,0,0,0,0,0,3,0,1,10,2,0,0,2,60.43333333333333,28.792057363485938,0.9928295642581357,0.0,0.0,0.0,1.9856591285162715,9.928295642581357,1.9856591285162715,0.0,11.913954771097629,0.0,6.94980694980695,0.0,0.9928295642581357,2.978488692774407,0.0,0.0,0.0,0.0,0.0,0.0,1.9856591285162715,0.0,0.0,0.0,4.0,3.971318257032543
80180807,807,80180,0,1,0,0,0,7,12,0,3,0,3,0,0,0,0,1,0,4,0,0,16,2,0,0,2,60.0,0.0,0.0,0.0,3.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,12.0,0.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0
80180807,807,80297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80180807,807,80301,0,0,0,0,0,16,4,0,0,14,0,3,0,0,0,0,0,1,0,0,5,0,0,0,0,45.233333333333334,18.570375829034635,0.0,0.0,0.0,0.0,0.0,6.632277081798083,0.0,0.0,3.97936624907885,0.0,5.305821665438467,0.0,21.223286661753868,1.3264554163596167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3264554163596167
80180807,807,80442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80180807,807,80443,0,0,0,0,0,0,3,0,0,6,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,15.2,23.68421052631579,3.947368421052632,0.0,0.0,0.0,0.0,11.842105263157896,0.0,0.0,7.894736842105264,0.0,11.842105263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.842105263157896
80180807,807,80444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
