matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
116950202,812,813,80010,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15.0,0,1,0,5,0,0,0,1,0,0,0,0.0,0.0,20.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,60.0,0.0,0.0,0.0,0.0,4.0,-6.0,-24.0
116950202,812,813,80146,0,0,0,0,0,0,0,2,0,0,1,13,22,1,0,2,13,0,0,0,0,1,34.25,0,0,1,2,2,0,2,3,0,0,2,0.0,0.0,3.5036496350364965,1.7518248175182483,3.5036496350364965,0.0,1.7518248175182483,0.0,0.0,0.0,0.0,22.77372262773723,0.0,0.0,0.0,38.54014598540146,0.0,1.7518248175182483,0.0,0.0,0.0,0.0,0.0,0.0,3.5036496350364965,0.0,3.5036496350364965,5.255474452554745,60.0,22.77372262773723,3.5036496350364965,3.5036496350364965,0.0,1.7518248175182483,6.0,10.51094890510949
116950202,812,813,80530,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,2,1,45.0,0,3,0,7,2,0,2,3,0,0,0,0.0,0.0,9.333333333333332,0.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,5.333333333333333,4.0,60.0,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,9.0,12.0
116950202,812,813,80535,0,0,0,0,0,4,0,10,1,1,3,6,14,4,0,2,3,0,0,0,0,3,60.0,0,0,2,10,3,0,2,4,0,0,2,0.0,0.0,10.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,4.0,60.0,6.0,2.0,3.0,0.0,3.0,3.0,3.0
116950202,812,813,80569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116950202,812,813,80814,0,0,0,0,0,4,0,9,2,2,2,0,0,3,0,1,0,0,0,0,1,1,60.0,0,3,1,12,0,0,1,4,0,0,0,0.0,0.0,12.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,4.0,60.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
116950202,812,813,999128,0,0,0,0,0,21,0,2,0,0,1,15,16,0,0,2,14,25,1,24,2,0,60.0,0,0,0,2,0,24,2,4,0,0,0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,24.0,1.0,0.0,0.0,14.0,0.0,21.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,4.0,60.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0
116950202,812,813,1001846,0,0,0,0,0,15,0,4,0,0,1,12,20,0,0,5,12,0,0,0,3,0,60.0,0,0,0,4,3,0,5,4,0,0,1,0.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,60.0,12.0,1.0,3.0,0.0,0.0,3.0,3.0
116950202,812,813,1006558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116950202,812,813,1006559,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,0,1,0,3,0,0,0,2,0,0,0,0.0,0.0,6.990291262135922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3300970873786406,2.3300970873786406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660194174757281,4.660194174757281,59.99999999999999,0.0,0.0,0.0,0.0,0.0,-3.0,-6.990291262135922
