matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
116950202,1013782,812,GS,0,GS,3600,3600,813
116950202,999128,812,GA,0,GA,3600,3600,813
116950202,1001846,812,WA,0,WA,3600,3600,813
116950202,80535,812,C,0,WD,1545,1545,813
116950202,80535,812,WD,1545,WD,3600,2055,813
116950202,1006559,812,WD,0,S,1545,1545,813
116950202,1006559,812,S,1545,S,3600,2055,813
116950202,80814,812,GD,0,GD,3600,3600,813
116950202,80010,812,GK,0,S,900,900,813
116950202,80010,812,S,900,S,3600,2700,813
116950202,1006558,812,S,0,S,3600,3600,813
116950202,80146,812,S,0,C,1545,1545,813
116950202,80146,812,C,1545,C,3600,2055,813
116950202,1016602,812,S,0,S,3600,3600,813
116950202,80569,812,S,0,S,3600,3600,813
116950202,80530,812,S,0,GK,900,900,813
116950202,80530,812,GK,900,GK,3600,2700,813
116950202,80710,813,GS,0,S,3000,3000,812
116950202,80710,813,S,3000,S,3600,600,812
116950202,997595,813,GA,0,GA,3600,3600,812
116950202,80477,813,WA,0,WA,3600,3600,812
116950202,80427,813,C,0,S,2523,2523,812
116950202,80427,813,S,2523,S,3600,1077,812
116950202,998411,813,WD,0,WD,3600,3600,812
116950202,80304,813,GD,0,S,2911,2911,812
116950202,80304,813,S,2911,S,3600,689,812
116950202,993041,813,GK,0,S,3293,3293,812
116950202,993041,813,S,3293,S,3600,307,812
116950202,80305,813,S,0,GK,3293,3293,812
116950202,80305,813,GK,3293,GK,3600,307,812
116950202,80582,813,S,0,GD,2911,2911,812
116950202,80582,813,GD,2911,GD,3600,689,812
116950202,1014724,813,S,0,GS,3000,3000,812
116950202,1014724,813,GS,3000,GS,3600,600,812
116950202,80424,813,S,0,S,3600,3600,812
116950202,994117,813,S,0,C,2523,2523,812
116950202,994117,813,C,2523,C,3600,1077,812
