matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
111080501,810,80826,994215,993360,80473,998408,80534,1004510,0.0,708.0,0,10,0,16,708.0,-6,-30.508474576271183
111080501,810,80826,994215,993360,80473,1014130,80534,1004510,708.0,900.0,10,14,16,21,192.0,-1,-18.75
111080501,810,80826,994215,993360,80473,998408,1014130,1004510,900.0,970.0,14,16,21,21,70.0,2,102.85714285714285
111080501,810,80826,994215,993360,80473,998408,1014130,80343,970.0,1180.0,16,17,21,23,210.0,-1,-17.142857142857142
111080501,810,80826,995218,993360,80473,998408,1014130,80343,1180.0,1355.0,17,20,23,27,175.0,-1,-20.571428571428573
111080501,810,80826,994215,993360,80473,998408,1014130,80343,1355.0,1433.0,20,21,27,28,78.0,0,0.0
111080501,810,80826,995218,993360,80473,998408,1014130,80343,1433.0,1800.0,21,28,28,34,367.0,1,9.809264305177113
111080501,810,80826,995218,993360,80473,998408,80534,80343,1800.0,2086.0,28,32,34,38,286.0,0,0.0
111080501,810,80826,1000231,993360,80473,998408,80534,80343,2086.0,2298.0,32,35,38,42,212.0,-1,-16.9811320754717
111080501,810,80826,1000231,993360,80473,998408,80452,80343,2298.0,2402.0,35,35,42,45,104.0,-3,-103.84615384615384
111080501,810,80826,1000231,993360,998408,80534,1014130,80343,2402.0,3240.0,35,54,45,61,838.0,3,12.887828162291171
111080501,810,80826,1000231,993360,998408,80534,1014130,1004510,3240.0,3250.0,54,55,61,61,10.0,1,360.0
111080501,810,80826,1000231,993360,998408,80534,80343,1004510,3250.0,3600.0,55,59,61,68,350.0,-3,-30.85714285714286
111080501,804,80052,80293,994224,991901,1001701,80577,994213,0.0,724.0,0,18,0,10,724.0,8,39.77900552486188
111080501,804,80052,80293,994224,1019168,1001701,80577,994213,724.0,965.0,18,21,10,16,241.0,-3,-44.81327800829875
111080501,804,80052,80293,994224,991901,1001701,80577,994213,965.0,3600.0,21,68,16,59,2635.0,4,5.464895635673624
