matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080501,804,810,50.0,16.0,50.0,16.0,0.0,4.0,0.0,1.0,0.0,54.0,76.0,41.0,0.0,0.0,9.0,10.0,156.0,61.0,80.0,8.0,75.0,18.0,48.0,10.0,53.0,66.0,8.0,48.0,10.0,58.0,44.0,6.0,8.0,2.0,7.0,0.0,0.0,337.0,11.0,1.0,80.0,52.0,11.0,68.0,23.0,92.0,1.0,53.0,0.0,36.0,0.0,92.0,63.04347826086957,63.63636363636363,-0.5928853754940633
111080501,810,804,57.0,12.0,57.0,12.0,2.0,4.0,1.0,0.0,2.0,57.0,71.0,35.0,4.0,4.0,11.0,15.0,154.0,59.0,79.0,11.0,55.0,18.0,53.0,3.0,46.0,69.0,13.0,53.0,3.0,56.0,41.0,6.0,9.0,6.0,2.0,0.0,46.0,303.5,15.0,1.0,79.0,50.0,9.0,59.0,22.0,88.0,11.0,47.0,0.0,39.0,6.0,88.0,63.63636363636363,63.04347826086957,0.5928853754940633
