matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95631202,803,808,80019,1,0,0,0,0,27,3,0,0,10,1,4,22,2,20,1,60.0,0,1,2,0,4,1,4,2,0,3,1.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,10.0,1.0,4.0,22.0,2.0,20.0,1.0,60.0,0.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0
95631202,803,808,80094,0,0,0,0,0,20,5,0,0,36,2,13,0,0,0,2,60.0,0,2,0,1,7,3,4,0,0,1,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,36.0,2.0,13.0,0.0,0.0,0.0,2.0,60.0,0.0,2.0,0.0,1.0,7.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0
95631202,803,808,80098,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,30.25,0,3,0,0,15,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.801652892561982,0.0,1.9834710743801653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,5.950413223140496,0.0,0.0,29.75206611570248,0.0,3.9669421487603307,0.0,0.0,0.0,-1.0,-1.9834710743801653
95631202,803,808,80099,1,1,0,0,4,0,12,2,1,0,2,0,0,0,0,0,60.93333333333333,0,2,0,0,16,1,4,2,0,3,0.9846827133479212,0.9846827133479212,0.0,0.0,3.938730853391685,0.0,11.816192560175054,1.9693654266958425,0.9846827133479212,0.0,1.9693654266958425,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.9693654266958425,0.0,0.0,15.75492341356674,0.9846827133479212,3.938730853391685,1.9693654266958425,0.0,2.9540481400437635,0.0,0.0
95631202,803,808,80109,1,0,0,0,0,7,8,0,6,0,0,0,0,0,0,0,60.0,0,2,0,0,10,0,4,0,0,1,1.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
95631202,803,808,80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631202,803,808,80127,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,1,30.683333333333334,0,2,0,0,8,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.732753938077131,0.0,1.955458989679522,0.0,1.955458989679522,0.0,0.0,0.0,0.0,1.955458989679522,60.0,0.0,3.910917979359044,0.0,0.0,15.643671917436176,0.0,3.910917979359044,0.0,0.0,0.0,1.0,1.955458989679522
95631202,803,808,80175,2,1,0,0,0,0,7,0,1,25,0,11,0,0,0,0,60.0,0,1,0,0,9,1,4,0,0,3,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,25.0,0.0,11.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0
95631202,803,808,80221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631202,803,808,80444,0,0,1,0,0,0,1,0,0,5,0,3,41,6,35,0,60.0,0,0,0,0,1,0,4,0,0,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,41.0,6.0,35.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
95631202,803,808,80580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631202,803,808,80776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631202,808,803,80095,0,0,0,0,0,7,12,0,1,0,0,0,0,0,0,0,60.0,0,2,0,0,14,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2.0,0.0,0.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
95631202,808,803,80225,0,0,0,0,0,0,7,0,2,0,1,0,0,0,0,1,60.0,0,2,0,0,9,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,2.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
95631202,808,803,80282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631202,808,803,80287,0,1,0,0,0,10,5,0,0,15,0,9,16,4,12,0,50.833333333333336,0,1,2,0,6,0,4,2,0,5,0.0,1.180327868852459,0.0,0.0,0.0,11.803278688524589,5.9016393442622945,0.0,0.0,17.704918032786885,0.0,10.62295081967213,18.885245901639344,4.721311475409836,14.163934426229508,0.0,60.0,0.0,1.180327868852459,2.360655737704918,0.0,7.081967213114754,0.0,4.721311475409836,2.360655737704918,0.0,5.9016393442622945,-5.0,-5.9016393442622945
95631202,808,803,80403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631202,808,803,80424,0,0,0,0,0,0,13,0,1,17,0,7,0,0,0,0,60.0,0,1,0,0,15,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
95631202,808,803,80432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
